soundFile,word,location,repetition,trialnum,condition,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,tone_block_key_resp.keys,tone_block_key_resp.rt,sound_block_key_resp.keys,sound_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
da.wav,4,3,14,165,S,,,,,0,68,68,68,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,14,166,S,,,,,0,69,69,69,,,4,0.25023341598,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,14,167,S,,,,,0,70,70,70,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,14,168,S,,,,,0,71,71,71,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,14,169,S,,,,,0,72,72,72,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,14,170,S,,,,,0,73,73,73,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,14,171,S,,,,,0,74,74,74,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,15,172,S,,,,,0,75,75,75,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,15,173,S,,,,,0,76,76,76,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,15,174,S,,,,,0,77,77,77,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,16,175,S,,,,,0,78,78,78,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,16,176,S,,,,,0,79,79,79,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,16,177,S,,,,,0,80,80,80,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,15,178,S,,,,,0,81,81,81,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,15,179,S,,,,,0,82,82,82,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,15,180,S,,,,,0,83,83,83,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,15,181,S,,,,,0,84,84,84,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,15,182,S,,,,,0,85,85,85,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,15,183,S,,,,,0,86,86,86,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,16,184,S,,,,,0,87,87,87,,,4,0.180325230351,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,16,185,S,,,,,0,88,88,88,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,16,186,S,,,,,0,89,89,89,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,16,187,S,,,,,0,90,90,90,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,16,188,S,,,,,0,91,91,91,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,16,189,S,,,,,0,92,92,92,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,16,190,S,,,,,0,93,93,93,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,16,191,S,,,,,0,94,94,94,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,16,192,S,,,,,0,95,95,95,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,96,96,96,,,4,0.30036550021,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,97,97,97,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,98,98,98,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,99,99,99,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,100,100,100,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,101,101,101,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,102,102,102,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,103,103,103,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,104,104,104,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,105,105,105,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,106,106,106,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,107,107,107,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,108,108,108,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,109,109,109,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,110,110,110,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,111,111,111,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,112,112,112,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,113,113,113,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,114,114,114,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,115,115,115,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,116,116,116,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,117,117,117,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,118,118,118,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,119,119,119,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,120,120,120,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,121,121,121,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,122,122,122,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,123,123,123,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,124,124,124,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,1,1,S,,,,,0,0,0,0,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,1,2,S,,,,,0,1,1,1,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,1,3,S,,,,,0,2,2,2,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,1,4,S,,,,,0,3,3,3,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,1,5,S,,,,,0,4,4,4,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,1,6,S,,,,,0,5,5,5,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,1,7,S,,,,,0,6,6,6,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,1,8,S,,,,,0,7,7,7,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,1,9,S,,,,,0,8,8,8,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,2,10,S,,,,,0,9,9,9,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,2,11,S,,,,,0,10,10,10,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,2,12,S,,,,,0,11,11,11,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,1,13,S,,,,,0,12,12,12,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,1,14,S,,,,,0,13,13,13,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,1,15,S,,,,,0,14,14,14,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,2,16,S,,,,,0,15,15,15,,,4,0.210252976103,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,2,17,S,,,,,0,16,16,16,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,2,18,S,,,,,0,17,17,17,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,2,19,S,,,,,0,18,18,18,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,2,20,S,,,,,0,19,19,19,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,2,21,S,,,,,0,20,20,20,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,3,22,S,,,,,0,21,21,21,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,3,23,S,,,,,0,22,22,22,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,3,24,S,,,,,0,23,23,23,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,2,25,S,,,,,0,24,24,24,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,2,26,S,,,,,0,25,25,25,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,2,27,S,,,,,0,26,26,26,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,3,28,S,,,,,0,27,27,27,,,4,0.0903108353959,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,3,29,S,,,,,0,28,28,28,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,3,30,S,,,,,0,29,29,29,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,3,31,S,,,,,0,30,30,30,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,3,32,S,,,,,0,31,31,31,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,3,33,S,,,,,0,32,32,32,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,3,34,S,,,,,0,33,33,33,,,4,0.0604179890943,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,3,35,S,,,,,0,34,34,34,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,3,36,S,,,,,0,35,35,35,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,4,37,S,,,,,0,36,36,36,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,4,38,S,,,,,0,37,37,37,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,4,39,S,,,,,0,38,38,38,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,4,40,S,,,,,0,39,39,39,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,4,41,S,,,,,0,40,40,40,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,4,42,S,,,,,0,41,41,41,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,5,43,S,,,,,0,42,42,42,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,5,44,S,,,,,0,43,43,43,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,5,45,S,,,,,0,44,44,44,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,4,46,S,,,,,0,45,45,45,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,4,47,S,,,,,0,46,46,46,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,4,48,S,,,,,0,47,47,47,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,4,49,S,,,,,0,48,48,48,,,4,0.0403729564277,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,4,50,S,,,,,0,49,49,49,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,4,51,S,,,,,0,50,50,50,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,5,52,S,,,,,0,51,51,51,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,5,53,S,,,,,0,52,52,52,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,5,54,S,,,,,0,53,53,53,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,6,55,S,,,,,0,54,54,54,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,6,56,S,,,,,0,55,55,55,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,6,57,S,,,,,0,56,56,56,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,5,58,S,,,,,0,57,57,57,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,5,59,S,,,,,0,58,58,58,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,5,60,S,,,,,0,59,59,59,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,5,61,S,,,,,0,60,60,60,,,4,0.10010732623,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,5,62,S,,,,,0,61,61,61,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,5,63,S,,,,,0,62,62,62,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,6,64,S,,,,,0,63,63,63,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,6,65,S,,,,,0,64,64,64,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,6,66,S,,,,,0,65,65,65,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,7,67,S,,,,,0,66,66,66,,,4,0.320144475671,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,7,68,S,,,,,0,67,67,67,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,7,69,S,,,,,0,68,68,68,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,6,70,S,,,,,0,69,69,69,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,6,71,S,,,,,0,70,70,70,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,6,72,S,,,,,0,71,71,71,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,6,73,S,,,,,0,72,72,72,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,6,74,S,,,,,0,73,73,73,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,6,75,S,,,,,0,74,74,74,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,8,76,S,,,,,0,75,75,75,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,8,77,S,,,,,0,76,76,76,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,8,78,S,,,,,0,77,77,77,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,7,79,S,,,,,0,78,78,78,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,7,80,S,,,,,0,79,79,79,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,7,81,S,,,,,0,80,80,80,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,7,82,S,,,,,0,81,81,81,,,4,0.150271025312,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,7,83,S,,,,,0,82,82,82,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,7,84,S,,,,,0,83,83,83,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,7,85,S,,,,,0,84,84,84,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,7,86,S,,,,,0,85,85,85,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,7,87,S,,,,,0,86,86,86,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,8,88,S,,,,,0,87,87,87,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,8,89,S,,,,,0,88,88,88,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,8,90,S,,,,,0,89,89,89,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,9,91,S,,,,,0,90,90,90,,,4,0.130285527033,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,9,92,S,,,,,0,91,91,91,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,9,93,S,,,,,0,92,92,92,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,8,94,S,,,,,0,93,93,93,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,8,95,S,,,,,0,94,94,94,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,8,96,S,,,,,0,95,95,95,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,96,96,96,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,97,97,97,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,98,98,98,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,99,99,99,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,100,100,100,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,101,101,101,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,102,102,102,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,103,103,103,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,104,104,104,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,105,105,105,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,106,106,106,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,107,107,107,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,108,108,108,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,109,109,109,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,110,110,110,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,111,111,111,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,112,112,112,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,113,113,113,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,114,114,114,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,115,115,115,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,116,116,116,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,117,117,117,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,118,118,118,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,119,119,119,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,120,120,120,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,121,121,121,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,122,122,122,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,123,123,123,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
silence.wav,0,0,0,0,B,,,,,0,124,124,124,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pi.wav,1,1,17,193,S,,,,,0,0,0,0,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
tu.wav,1,2,17,194,S,,,,,0,1,1,1,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bi.wav,1,3,17,195,S,,,,,0,2,2,2,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,17,196,S,,,,,0,3,3,3,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,17,197,S,,,,,0,4,4,4,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
da.wav,4,3,17,198,S,,,,,0,5,5,5,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
di.wav,2,1,17,199,S,,,,,0,6,6,6,,,4,0.0104201651411,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ba.wav,2,2,17,200,S,,,,,0,7,7,7,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pu.wav,2,3,17,201,S,,,,,0,8,8,8,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ta.wav,3,1,17,202,S,,,,,0,9,9,9,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
ti.wav,3,2,17,203,S,,,,,0,10,10,10,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
du.wav,3,3,17,204,S,,,,,0,11,11,11,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
bu.wav,4,1,18,205,S,,,,,0,12,12,12,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
pa.wav,4,2,18,206,S,,,,,0,13,13,13,,,None,,da,1,blast_a_029,100.009690675,2C,auditory,2018_Nov_19_1112,
