"","trial","reaction_time","id","targ_index","scaled_rt"
"145",3215,758,"blast_c_038",1,1.47312779242673
"146",3221,379,"blast_c_038",2,-0.14314092583429
"147",3233,565,"blast_c_038",3,0.650067468879559
"148",3245,520,"blast_c_038",4,0.458162212093951
"149",3257,506,"blast_c_038",5,0.398458354427317
"150",3272,411,"blast_c_038",6,-0.00667496545341258
"151",3284,465,"blast_c_038",7,0.223611342689318
"152",3290,556,"blast_c_038",8,0.611686417522438
"153",3308,569,"blast_c_038",9,0.667125713927169
"154",3314,390,"blast_c_038",10,-0.0962307519533633
"155",3329,658,"blast_c_038",11,1.04667166623648
"156",3344,406,"blast_c_038",12,-0.0279977717629247
"157",3356,NA,"blast_c_038",13,NA
"158",3365,682,"blast_c_038",14,1.14902113652214
"159",3371,303,"blast_c_038",15,-0.467247581738873
"160",3383,243,"blast_c_038",16,-0.723121257453018
"161",3398,367,"blast_c_038",17,-0.194315660977119
"162",3407,598,"blast_c_038",18,0.790797990522339
"163",3422,354,"blast_c_038",19,-0.24975495738185
"164",3434,336,"blast_c_038",20,-0.326517060096094
"165",3446,346,"blast_c_038",21,-0.28387144747707
"166",3452,338,"blast_c_038",22,-0.317987937572289
"167",3473,-429,"blast_c_038",23,-3.58890642545144
"168",3485,168,"blast_c_038",24,-1.0429633520957
"169",3747,571,"blast_c_045",1,0.964732675167397
"170",3753,615,"blast_c_045",2,1.21671330959153
"171",3765,588,"blast_c_045",3,1.06208882937672
"172",3777,467,"blast_c_045",4,0.369142084710354
"173",3789,573,"blast_c_045",5,0.976186340368494
"174",3804,-265,"blast_c_045",6,-3.82289937889114
"175",3816,450,"blast_c_045",7,0.27178593050103
"176",3822,326,"blast_c_045",8,-0.438341311966982
"177",3840,452,"blast_c_045",9,0.283239595702127
"178",3846,406,"blast_c_045",10,0.0198052960768967
"179",3861,503,"blast_c_045",11,0.5753080583301
"180",3876,357,"blast_c_045",12,-0.260809501349979
"181",3888,291,"blast_c_045",13,-0.638780452986179
"182",3897,371,"blast_c_045",14,-0.1806338449423
"183",3903,430,"blast_c_045",15,0.15724927849006
"184",3915,353,"blast_c_045",16,-0.283716831752173
"185",3930,250,"blast_c_045",17,-0.873580589608667
"186",3939,416,"blast_c_045",18,0.0770736220823816
"187",3954,583,"blast_c_045",19,1.03345466637398
"188",3966,373,"blast_c_045",20,-0.169180179741203
"189",3978,405,"blast_c_045",21,0.0140784634763483
"190",3984,314,"blast_c_045",22,-0.507063303173564
"191",4005,345,"blast_c_045",23,-0.329531492556561
"192",4017,487,"blast_c_045",24,0.483678736721324
"193",4278,498,"blast_c_059",1,0.104227589490819
"194",4284,701,"blast_c_059",2,0.745385185449497
"195",4296,222,"blast_c_059",3,-0.767494068068762
"196",4308,228,"blast_c_059",4,-0.748543597252249
"197",4320,256,"blast_c_059",5,-0.66010806677519
"198",4335,465,"blast_c_059",6,0
"199",4347,420,"blast_c_059",7,-0.142128531123845
"200",4353,NA,"blast_c_059",8,NA
"201",4371,-297,"blast_c_059",9,-2.4067097936971
"202",4377,736,"blast_c_059",10,0.855929598545821
"203",4392,445,"blast_c_059",11,-0.0631682360550421
"204",4407,329,"blast_c_059",12,-0.429544005174286
"205",4419,575,"blast_c_059",13,0.347425298302732
"206",4428,592,"blast_c_059",14,0.401118298949517
"207",4434,1339,"blast_c_059",15,2.76045191560534
"208",4446,234,"blast_c_059",16,-0.729593126435736
"209",4461,298,"blast_c_059",17,-0.527454771059602
"210",4470,539,"blast_c_059",18,0.233722473403656
"211",4485,577,"blast_c_059",19,0.353742121908236
"212",4497,348,"blast_c_059",20,-0.369534180921996
"213",4509,NA,"blast_c_059",21,NA
