"","trial","reaction_time","id","targ_index","scaled_rt"
"445",202,NA,"blast_c_061",12,NA
"446",217,NA,"blast_c_061",13,NA
"447",226,-121.405895691605,"blast_c_061",14,-1.60753931293099
"448",238,722.494331065757,"blast_c_061",15,0.963142095170445
"449",253,652.834467120197,"blast_c_061",16,0.750944833624721
"450",268,449.659863945566,"blast_c_061",17,0.132036154116117
"451",274,NA,"blast_c_061",18,NA
"452",286,548.3446712018,"blast_c_061",19,0.432648941305963
"453",304,420.63492063492,"blast_c_061",20,0.0436206284720796
"454",319,821.179138321991,"blast_c_061",21,1.26375488236029
"455",331,929.659863945594,"blast_c_061",22,1.59420790945508
"456",340,838.594104308395,"blast_c_061",23,1.31680419774677
"457",346,NA,"blast_c_061",24,NA
"458",361,NA,"blast_c_061",25,NA
"459",367,478.684807256211,"blast_c_061",26,0.220451679760154
"460",382,635.419501133736,"blast_c_061",27,0.697895518238074
"461",400,219.274376417218,"blast_c_061",28,-0.569762080683734
"462",412,-150.430839002279,"blast_c_061",29,-1.69595483857512
"463",424,NA,"blast_c_061",30,NA
"464",433,739.909297052104,"blast_c_061",31,1.01619141055675
"465",442,NA,"blast_c_061",32,NA
"466",460,918.049886621268,"blast_c_061",33,1.55884169919726
"467",475,484.489795918346,"blast_c_061",34,0.238134784888978
"468",484,265.714285714296,"blast_c_061",35,-0.428297239653136
"469",496,283.129251700643,"blast_c_061",36,-0.375247924266835
"470",508,213.469387755083,"blast_c_061",37,-0.587445185812558
"471",526,391.609977324247,"blast_c_061",38,-0.0447948971720439
"472",535,NA,"blast_c_061",39,NA
"473",547,670.249433106544,"blast_c_061",40,0.803994149011022
"474",553,NA,"blast_c_061",41,NA
"475",571,-53.5600907030016,"blast_c_061",42,-1.40086802173815
"476",580,NA,"blast_c_061",43,NA
"477",12,NA,"blast_c_064",44,NA
"478",18,NA,"blast_c_064",45,NA
"479",36,NA,"blast_c_064",46,NA
"480",45,NA,"blast_c_064",47,NA
"481",60,NA,"blast_c_064",48,NA
"482",72,NA,"blast_c_064",1,NA
"483",84,108.979591836714,"blast_c_064",2,-0.267084516841065
"484",93,NA,"blast_c_064",3,NA
"485",108,440.952380952392,"blast_c_064",4,0.65598378498905
"486",120,530.929705215424,"blast_c_064",5,0.906170603408536
"487",129,NA,"blast_c_064",6,NA
"488",138,NA,"blast_c_064",7,NA
"489",150,NA,"blast_c_064",8,NA
"490",159,NA,"blast_c_064",9,NA
"491",174,NA,"blast_c_064",10,NA
"492",183,NA,"blast_c_064",11,NA
"493",195,NA,"blast_c_064",12,NA
"494",204,NA,"blast_c_064",13,NA
"495",213,NA,"blast_c_064",14,NA
"496",228,NA,"blast_c_064",15,NA
"497",240,NA,"blast_c_064",16,NA
"498",249,NA,"blast_c_064",17,NA
"499",264,NA,"blast_c_064",18,NA
"500",276,NA,"blast_c_064",19,NA
"501",294,NA,"blast_c_064",20,NA
"502",306,NA,"blast_c_064",21,NA
"503",321,NA,"blast_c_064",22,NA
"504",336,NA,"blast_c_064",23,NA
"505",354,NA,"blast_c_064",24,NA
"506",375,NA,"blast_c_064",25,NA
"507",387,NA,"blast_c_064",26,NA
"508",396,NA,"blast_c_064",27,NA
"509",408,NA,"blast_c_064",28,NA
"510",417,NA,"blast_c_064",29,NA
"511",429,NA,"blast_c_064",30,NA
"512",438,NA,"blast_c_064",31,NA
"513",453,NA,"blast_c_064",32,NA
"514",468,-260.725623582725,"blast_c_064",33,-1.29506987155652
"515",477,NA,"blast_c_064",34,NA
"516",489,NA,"blast_c_064",35,NA
"517",501,NA,"blast_c_064",36,NA
"518",513,NA,"blast_c_064",37,NA
"519",522,NA,"blast_c_064",38,NA
"520",531,NA,"blast_c_064",39,NA
"521",549,NA,"blast_c_064",40,NA
"522",564,NA,"blast_c_064",41,NA
"523",576,NA,"blast_c_064",42,NA
"524",15,844.39909297053,"blast_c_071",43,1.30574978925867
"525",30,757.324263038551,"blast_c_071",44,1.08205343609317
"526",48,426.439909297055,"blast_c_071",45,0.232007294064355
"527",57,484.48979591836,"blast_c_071",46,0.381138196174648
"528",66,687.664399092977,"blast_c_071",47,0.9030963535608
"529",75,50.9297052154238,"blast_c_071",1,-0.73268322896177
"530",90,409.024943310665,"blast_c_071",2,0.187268023431271
"531",99,NA,"blast_c_071",3,NA
"532",114,496.099773242644,"blast_c_071",4,0.410964376596765
"533",132,-394.240362811768,"blast_c_071",5,-1.87633083452023
"534",147,NA,"blast_c_071",6,NA
"535",156,-18.7301587301647,"blast_c_071",7,-0.91164031149418
