"","trial","reaction_time","id","targ_index","scaled_rt"
"813",553,632.517006802725,"blast_c_095",45,0.839886522512164
"814",568,NA,"blast_c_095",46,NA
"815",574,NA,"blast_c_095",47,NA
"816",586,NA,"blast_c_095",48,NA
"817",37,-211.996154785151,"blast_c_097",1,-0.807882555441487
"818",46,430.666809082037,"blast_c_097",2,1.00624378043366
"819",52,NA,"blast_c_097",3,NA
"820",67,870.665893554693,"blast_c_097",4,2.24828505522502
"821",82,NA,"blast_c_097",5,NA
"822",91,NA,"blast_c_097",6,NA
"823",109,NA,"blast_c_097",7,NA
"824",115,70.6695556640682,"blast_c_097",8,-0.00996616939506987
"825",124,-460.004882812494,"blast_c_097",9,-1.50796827740987
"826",139,-140.012817382807,"blast_c_097",10,-0.60468605048035
"827",148,579.996948242193,"blast_c_097",11,1.42777692209813
"828",157,-278.669433593744,"blast_c_097",12,-0.996089683884029
"829",178,41.3269042968807,"blast_c_097",13,-0.0927953965366208
"830",199,-49.3408203124943,"blast_c_097",14,-0.348734693299541
"831",211,NA,"blast_c_097",15,NA
"832",223,NA,"blast_c_097",16,NA
"833",235,270.666503906256,"blast_c_097",17,0.554590606551009
"834",247,-380.003051757807,"blast_c_097",18,-1.28213695244723
"835",259,252.005004882818,"blast_c_097",19,0.501912424130771
"836",271,-9.34753417968182,"blast_c_097",20,-0.235840567278738
"837",283,249.334716796881,"blast_c_097",21,0.494374662950443
"838",295,118.658447265631,"blast_c_097",22,0.125498167245688
"839",301,420.008544921881,"blast_c_097",23,0.976157345093889
"840",310,390.665893554693,"blast_c_097",24,0.893328117952338
"841",322,-470.670776367182,"blast_c_097",25,-1.53807624921015
"842",328,161.337280273443,"blast_c_097",26,0.245973127367851
"843",340,260.000610351568,"blast_c_097",27,0.524482634750726
"844",346,126.669311523443,"blast_c_097",28,0.148111450786673
"845",361,148.001098632818,"blast_c_097",29,0.208327394387239
"846",370,291.998291015602,"blast_c_097",30,0.614806550151494
"847",382,-340.009765625023,"blast_c_097",31,-1.16924282642651
"848",397,-438.673095703148,"blast_c_097",32,-1.44775233380938
"849",403,-310.651855468773,"blast_c_097",33,-1.08637052636393
"850",418,540.003662109352,"blast_c_097",34,1.31488279607725
"851",433,419.978027343727,"blast_c_097",35,0.976071199251748
"852",448,-401.350097656273,"blast_c_097",36,-1.34239596896891
"853",460,-398.664550781273,"blast_c_097",37,-1.33481513486755
"854",469,630.671386718727,"blast_c_097",38,1.57082209284017
"855",478,-470.655517578148,"blast_c_097",39,-1.5380331762892
"856",484,598.688964843727,"blast_c_097",40,1.48054125036035
"857",499,-150.648193359398,"blast_c_097",41,-0.634707876438652
"858",511,NA,"blast_c_097",42,NA
"859",529,-89.3188476562727,"blast_c_097",43,-0.461585746399395
"860",550,198.675537109352,"blast_c_097",44,0.351372565129276
"861",556,158.666992187477,"blast_c_097",45,0.238435366187442
"862",571,60.0036621093523,"blast_c_097",46,-0.0400741411954331
"863",580,NA,"blast_c_097",47,NA
"864",595,278.662109374977,"blast_c_097",48,0.577160817170883
"865",37,NA,"blast_c_101",1,NA
"866",46,NA,"blast_c_101",2,NA
"867",52,NA,"blast_c_101",3,NA
"868",67,NA,"blast_c_101",4,NA
"869",82,NA,"blast_c_101",5,NA
"870",91,NA,"blast_c_101",6,NA
"871",109,529.333333333337,"blast_c_101",7,1.07406517797315
"872",115,NA,"blast_c_101",8,NA
"873",124,NA,"blast_c_101",9,NA
"874",139,NA,"blast_c_101",10,NA
"875",148,NA,"blast_c_101",11,NA
