"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","cond","targ","value","key_press","stimulus"
"-1000","","audio-keyboard-response","737","624342","0.0-15.0-148.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","738","624826","0.0-15.0-149.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","739","625312","0.0-15.0-150.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","740","626775","0.0-15.0-151.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","741","627259","0.0-15.0-152.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","742","627743","0.0-15.0-153.0","lang2","do","","-1","sound/pi.wav"
"196.05442176862198","","audio-keyboard-response","743","628065","0.0-15.0-154.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","744","628731","0.0-15.0-155.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","745","629215","0.0-15.0-156.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","746","629700","0.0-15.0-157.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","747","631163","0.0-15.0-158.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","748","631648","0.0-15.0-159.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","749","632131","0.0-15.0-160.0","lang2","do","","-1","sound/pi.wav"
"3359.7732426303537","","audio-keyboard-response","750","635613","0.0-15.0-161.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","751","636276","0.0-15.0-162.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","752","636761","0.0-15.0-163.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","753","637245","0.0-15.0-164.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","754","638707","0.0-15.0-165.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","755","639188","0.0-15.0-166.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","756","639671","0.0-15.0-167.0","lang2","do","","-1","sound/pi.wav"
"3893.8321995464094","","audio-keyboard-response","757","643691","0.0-15.0-168.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","758","644355","0.0-15.0-169.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","759","644837","0.0-15.0-170.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","760","645318","0.0-15.0-171.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","761","646782","0.0-15.0-172.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","762","647263","0.0-15.0-173.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","763","647745","0.0-15.0-174.0","lang2","do","","-1","sound/tu.wav"
"561.7687074829973","","audio-keyboard-response","764","648423","0.0-15.0-175.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","765","649086","0.0-15.0-176.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","766","649568","0.0-15.0-177.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","767","650050","0.0-15.0-178.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","768","651512","0.0-15.0-179.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","769","651994","0.0-15.0-180.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","770","652475","0.0-15.0-181.0","lang2","do","","-1","sound/ku.wav"
"718.5034013605218","","audio-keyboard-response","771","653314","0.0-15.0-182.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","772","653978","0.0-15.0-183.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","773","654460","0.0-15.0-184.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","774","654942","0.0-15.0-185.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","775","656407","0.0-15.0-186.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","776","656893","0.0-15.0-187.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","777","657376","0.0-15.0-188.0","lang2","do","","-1","sound/pi.wav"
"341.17913832199065","","audio-keyboard-response","778","657840","0.0-15.0-189.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","779","658506","0.0-15.0-190.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","780","658991","0.0-15.0-191.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","781","659476","0.0-15.0-192.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","782","660939","0.0-15.0-193.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","783","661420","0.0-15.0-194.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","784","661904","0.0-15.0-195.0","lang2","do","","-1","sound/ku.wav"
"869.4331065759116","","audio-keyboard-response","785","662898","0.0-15.0-196.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","786","663562","0.0-15.0-197.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","787","664046","0.0-15.0-198.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","788","664531","0.0-15.0-199.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","789","665994","0.0-15.0-200.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","790","666479","0.0-15.0-201.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","791","666963","0.0-15.0-202.0","lang2","do","","-1","sound/pi.wav"
"364.39909297052964","","audio-keyboard-response","792","667455","0.0-15.0-203.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","793","668117","0.0-15.0-204.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","794","668600","0.0-15.0-205.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","795","669086","0.0-15.0-206.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","796","670550","0.0-15.0-207.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","797","671038","0.0-15.0-208.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","798","671524","0.0-15.0-209.0","lang2","do","","-1","sound/tu.wav"
"451.47392290243715","","audio-keyboard-response","799","672100","0.0-15.0-210.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","800","672767","0.0-15.0-211.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","801","673248","0.0-15.0-212.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","802","673730","0.0-15.0-213.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","803","675194","0.0-15.0-214.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","804","675675","0.0-15.0-215.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","805","676157","0.0-15.0-216.0","lang2","do","","-1","sound/do.wav"
"213.4693877551399","","audio-keyboard-response","806","676494","0.0-15.0-217.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","807","677156","0.0-15.0-218.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","808","677638","0.0-15.0-219.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","809","678119","0.0-15.0-220.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","810","679584","0.0-15.0-221.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","811","680069","0.0-15.0-222.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","812","680550","0.0-15.0-223.0","lang2","do","","-1","sound/ku.wav"
"526.9387755101889","","audio-keyboard-response","813","681197","0.0-15.0-224.0","lang2","do","","37","sound/silence.wav"
"2508","","text","814","683910","0.0-16.0","lang2","do","","32",""
