"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"389","sound/asl/silence.wav","49","audio-keyboard-response","38","190745","0.0-14.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","39","191947","0.0-15.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","40","192779","0.0-15.0-1.0","","",""
"659","sound/asl/silence.wav","50","audio-keyboard-response","41","193445","0.0-15.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","42","194646","0.0-16.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","43","195500","0.0-16.0-1.0","","",""
"469","sound/asl/silence.wav","50","audio-keyboard-response","44","195976","0.0-16.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","45","197178","0.0-17.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","46","198010","0.0-17.0-1.0","","",""
"531","sound/asl/silence.wav","49","audio-keyboard-response","47","198543","0.0-17.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","48","199744","0.0-18.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","49","200600","0.0-18.0-1.0","","",""
"1120","sound/asl/silence.wav","49","audio-keyboard-response","50","201725","0.0-18.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","51","202926","0.0-19.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","52","203769","0.0-19.0-1.0","","",""
"520","sound/asl/silence.wav","49","audio-keyboard-response","53","204299","0.0-19.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","54","205501","0.0-20.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","55","206360","0.0-20.0-1.0","","",""
"531","sound/asl/silence.wav","50","audio-keyboard-response","56","206891","0.0-20.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","57","208093","0.0-21.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","58","208949","0.0-21.0-1.0","","",""
"1309","sound/asl/silence.wav","50","audio-keyboard-response","59","210267","0.0-21.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","60","211469","0.0-22.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","61","212329","0.0-22.0-1.0","","",""
"429","sound/asl/silence.wav","49","audio-keyboard-response","62","212761","0.0-22.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","63","213963","0.0-23.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","64","214879","0.0-23.0-1.0","","",""
"1240","sound/asl/silence.wav","49","audio-keyboard-response","65","216121","0.0-23.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","66","217323","0.0-24.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","67","218140","0.0-24.0-1.0","","",""
"629","sound/asl/silence.wav","49","audio-keyboard-response","68","218775","0.0-24.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","69","219976","0.0-25.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","70","220890","0.0-25.0-1.0","","",""
"1829","sound/asl/silence.wav","49","audio-keyboard-response","71","222727","0.0-25.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","72","223929","0.0-26.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","73","224789","0.0-26.0-1.0","","",""
"1120","sound/asl/silence.wav","49","audio-keyboard-response","74","225916","0.0-26.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","75","227119","0.0-27.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","76","227969","0.0-27.0-1.0","","",""
"1549","sound/asl/silence.wav","50","audio-keyboard-response","77","229528","0.0-27.0-2.0","true","",""
"3620","","","instructions","78","233149","0.0-28.0","","[{""page_index"":0,""viewing_time"":3620}]",""
"15991","","","survey-likert","79","249142","0.0-29.0","","","{""Q0"":2}"
"8319","","","survey-likert","80","257463","0.0-30.0","","","{""Q0"":2}"
"7494","","","survey-likert","81","264957","0.0-31.0","","","{""Q0"":2}"
"7023","","","survey-likert","82","271982","0.0-32.0","","","{""Q0"":1}"
"9503","","","survey-likert","83","281486","0.0-33.0","","","{""Q0"":4}"
"6119","","","survey-likert","84","287605","0.0-34.0","","","{""Q0"":3}"
"1384","","","instructions","85","288989","0.0-35.0","","[{""page_index"":0,""viewing_time"":1384}]",""
