"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","39","189444","0.0-15.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","40","190278","0.0-15.0-1.0","","",""
"1829","sound/asl/silence.wav","49","audio-keyboard-response","41","192114","0.0-15.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","42","193315","0.0-16.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","43","194179","0.0-16.0-1.0","","",""
"421","sound/asl/silence.wav","49","audio-keyboard-response","44","194604","0.0-16.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","45","195805","0.0-17.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","46","196674","0.0-17.0-1.0","","",""
"1269","sound/asl/silence.wav","49","audio-keyboard-response","47","197953","0.0-17.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","48","199155","0.0-18.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","49","200015","0.0-18.0-1.0","","",""
"2861","sound/asl/silence.wav","49","audio-keyboard-response","50","202880","0.0-18.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","51","204081","0.0-19.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","52","204905","0.0-19.0-1.0","","",""
"509","sound/asl/silence.wav","50","audio-keyboard-response","53","205417","0.0-19.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","54","206619","0.0-20.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","55","207546","0.0-20.0-1.0","","",""
"571","sound/asl/silence.wav","50","audio-keyboard-response","56","208120","0.0-20.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","57","209321","0.0-21.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","58","210166","0.0-21.0-1.0","","",""
"629","sound/asl/silence.wav","49","audio-keyboard-response","59","210798","0.0-21.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","60","212000","0.0-22.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","61","212926","0.0-22.0-1.0","","",""
"499","sound/asl/silence.wav","50","audio-keyboard-response","62","213430","0.0-22.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","63","214631","0.0-23.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","64","215556","0.0-23.0-1.0","","",""
"160","sound/asl/silence.wav","49","audio-keyboard-response","65","215723","0.0-23.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","66","216926","0.0-24.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","67","217796","0.0-24.0-1.0","","",""
"451","sound/asl/silence.wav","49","audio-keyboard-response","68","218247","0.0-24.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","69","219449","0.0-25.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","70","220317","0.0-25.0-1.0","","",""
"229","sound/asl/silence.wav","50","audio-keyboard-response","71","220554","0.0-25.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","72","221755","0.0-26.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","73","222597","0.0-26.0-1.0","","",""
"800","sound/asl/silence.wav","49","audio-keyboard-response","74","223397","0.0-26.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","75","224599","0.0-27.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","76","225447","0.0-27.0-1.0","","",""
"259","sound/asl/silence.wav","49","audio-keyboard-response","77","225716","0.0-27.0-2.0","false","",""
"3189","","","instructions","78","228906","0.0-28.0","","[{""page_index"":0,""viewing_time"":3189}]",""
"17739","","","survey-likert","79","246647","0.0-29.0","","","{""Q0"":2}"
"9900","","","survey-likert","80","256548","0.0-30.0","","","{""Q0"":1}"
"4822","","","survey-likert","81","261372","0.0-31.0","","","{""Q0"":1}"
"5391","","","survey-likert","82","266764","0.0-32.0","","","{""Q0"":4}"
"5231","","","survey-likert","83","271996","0.0-33.0","","","{""Q0"":1}"
"5576","","","survey-likert","84","277572","0.0-34.0","","","{""Q0"":1}"
"1150","","","instructions","85","278722","0.0-35.0","","[{""page_index"":0,""viewing_time"":1150}]",""
