Subject,Session,AgeMonth,AgeYears,gender,Group,languages,SessionDate,Block,Procedure[Block],Trial,answer.ACC,answer.CRESP,answer.OnsetToOnsetTime,answer.RESP,answer.RT,answer.RTTime,correctAnswer,correctKeyboard,nonword,Procedure[Trial],word
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,10,1,q,0,q,440,318650,tobelu,q,nadime,SegmentationProc,tobelu
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,11,0,q,0,p,711,322874,nalobi,q,gekalu,SegmentationProc,nalobi
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,12,0,q,0,p,186,326586,dukame,q,tomubi,SegmentationProc,dukame
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,13,1,q,0,q,482,330586,kimuga,q,kibeno,SegmentationProc,kimuga
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,14,1,p,0,p,239,334346,gedino,p,nadime,SegmentationProc,gedino
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,15,0,p,0,q,590,338450,tobelu,p,duloga,SegmentationProc,tobelu
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,16,1,q,0,q,757,342721,dukame,q,nadime,SegmentationProc,dukame
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,17,1,q,0,q,3799,350033,tobelu,q,gekalu,SegmentationProc,tobelu
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,18,1,q,0,q,3300,356857,gedino,q,duloga,SegmentationProc,gedino
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,19,0,p,0,q,2454,362833,kimuga,p,tomubi,SegmentationProc,kimuga
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,20,1,p,0,p,290,366641,nalobi,p,kibeno,SegmentationProc,nalobi
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,21,0,p,0,q,255,370409,gedino,p,gekalu,SegmentationProc,gedino
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,22,0,q,0,p,1549,375473,tobelu,q,kibeno,SegmentationProc,tobelu
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,23,0,q,0,p,1534,380529,nalobi,q,tomubi,SegmentationProc,nalobi
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,24,0,p,0,q,1600,385649,kimuga,p,nadime,SegmentationProc,kimuga
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,25,0,p,0,q,727,389897,dukame,p,duloga,SegmentationProc,dukame
120,1,6,20,female,1,hebrew,11/13/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,1,1,p,0,p,1817,285296,kimuga,p,duloga,SegmentationProc,kimuga
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,2,1,q,0,q,1415,290232,tobelu,q,tomubi,SegmentationProc,tobelu
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,3,1,q,0,q,382,294136,dukame,q,gekalu,SegmentationProc,dukame
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,4,1,q,0,q,4110,301768,nalobi,q,nadime,SegmentationProc,nalobi
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,5,1,p,0,p,399,305680,gedino,p,kibeno,SegmentationProc,gedino
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,6,0,p,0,q,359,309560,nalobi,p,duloga,SegmentationProc,nalobi
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,7,1,q,0,q,329,313400,kimuga,q,gekalu,SegmentationProc,kimuga
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,8,1,p,0,p,436,317360,dukame,p,kibeno,SegmentationProc,dukame
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,9,1,p,0,p,915,321792,gedino,p,tomubi,SegmentationProc,gedino
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,10,1,q,0,q,470,325784,tobelu,q,nadime,SegmentationProc,tobelu
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,11,0,q,0,p,619,329920,nalobi,q,gekalu,SegmentationProc,nalobi
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,12,1,q,0,q,578,334016,dukame,q,tomubi,SegmentationProc,dukame
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,13,1,q,0,q,171,337712,kimuga,q,kibeno,SegmentationProc,kimuga
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,14,0,p,0,q,611,341839,gedino,p,nadime,SegmentationProc,gedino
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,15,1,p,0,p,98,345463,tobelu,p,duloga,SegmentationProc,tobelu
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,16,1,q,0,q,862,349847,dukame,q,nadime,SegmentationProc,dukame
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,17,1,q,0,q,1459,354831,tobelu,q,gekalu,SegmentationProc,tobelu
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,18,0,q,0,p,1625,359967,gedino,q,duloga,SegmentationProc,gedino
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,19,0,p,0,q,4247,367727,kimuga,p,tomubi,SegmentationProc,kimuga
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,20,0,p,0,q,570,371823,nalobi,p,kibeno,SegmentationProc,nalobi
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,21,0,p,0,q,515,375855,gedino,p,gekalu,SegmentationProc,gedino
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,22,1,q,0,q,102,379479,tobelu,q,kibeno,SegmentationProc,tobelu
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,23,1,q,0,q,746,383743,nalobi,q,tomubi,SegmentationProc,nalobi
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,24,1,p,0,p,412,387679,kimuga,p,nadime,SegmentationProc,kimuga
120,1,6,20,female,1,hebrew,11/13/17,2,SegmentationTest,25,1,p,0,p,867,392071,dukame,p,duloga,SegmentationProc,dukame
121,1,3,22,female,1,hebrew,11/14/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,1,1,q,0,q,918,164536,tobelu,q,tomubi,SegmentationProc,tobelu
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,2,1,q,0,q,825,168880,nalobi,q,nadime,SegmentationProc,nalobi
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,3,1,p,0,p,4904,177296,kimuga,p,duloga,SegmentationProc,kimuga
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,4,1,q,0,q,200,181016,dukame,q,gekalu,SegmentationProc,dukame
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,5,1,p,0,p,592,185128,gedino,p,kibeno,SegmentationProc,gedino
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,6,1,p,0,p,3608,192248,nalobi,p,duloga,SegmentationProc,nalobi
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,7,1,q,0,q,470,196232,kimuga,q,gekalu,SegmentationProc,kimuga
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,8,1,p,0,p,651,200400,dukame,p,kibeno,SegmentationProc,dukame
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,9,1,p,0,p,177,204096,gedino,p,tomubi,SegmentationProc,gedino
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,10,1,q,0,q,1081,208687,tobelu,q,nadime,SegmentationProc,tobelu
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,11,0,q,0,p,3957,216167,nalobi,q,gekalu,SegmentationProc,nalobi
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,12,1,q,0,q,132,219815,dukame,q,tomubi,SegmentationProc,dukame
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,13,1,q,0,q,375,223711,kimuga,q,kibeno,SegmentationProc,kimuga
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,14,1,p,0,p,1064,228287,gedino,p,nadime,SegmentationProc,gedino
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,15,0,p,0,q,341,232151,tobelu,p,duloga,SegmentationProc,tobelu
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,16,1,q,0,q,32,235695,dukame,q,nadime,SegmentationProc,dukame
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,17,1,q,0,q,351,239567,tobelu,q,gekalu,SegmentationProc,tobelu
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,18,0,q,0,p,249,243335,gedino,q,duloga,SegmentationProc,gedino
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,19,1,p,0,p,1471,248327,kimuga,p,tomubi,SegmentationProc,kimuga
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,20,1,p,0,p,211,252055,nalobi,p,kibeno,SegmentationProc,nalobi
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,21,0,p,0,q,347,255927,gedino,p,gekalu,SegmentationProc,gedino
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,22,1,q,0,q,3501,262951,tobelu,q,kibeno,SegmentationProc,tobelu
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,23,1,q,0,q,22,266495,nalobi,q,tomubi,SegmentationProc,nalobi
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,24,0,p,0,q,4390,274399,kimuga,p,nadime,SegmentationProc,kimuga
121,1,3,22,female,1,hebrew,11/14/17,2,SegmentationTest,25,0,p,0,q,531,278447,dukame,p,duloga,SegmentationProc,dukame
122,1,8,23,female,1,hebrew,11/14/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,1,1,q,0,q,4349,291934,tobelu,q,tomubi,SegmentationProc,tobelu
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,2,1,p,0,p,916,296374,kimuga,p,duloga,SegmentationProc,kimuga
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,3,1,q,0,q,839,300734,nalobi,q,nadime,SegmentationProc,nalobi
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,4,1,p,0,p,429,304678,gedino,p,kibeno,SegmentationProc,gedino
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,5,1,q,0,q,539,308742,dukame,q,gekalu,SegmentationProc,dukame
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,6,1,p,0,p,110,312366,nalobi,p,duloga,SegmentationProc,nalobi
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,7,1,q,0,q,601,316494,kimuga,q,gekalu,SegmentationProc,kimuga
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,8,1,p,0,p,441,320454,dukame,p,kibeno,SegmentationProc,dukame
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,9,1,p,0,p,48,324014,gedino,p,tomubi,SegmentationProc,gedino
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,10,1,q,0,q,174,327710,tobelu,q,nadime,SegmentationProc,tobelu
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,11,1,q,0,q,16,331238,nalobi,q,gekalu,SegmentationProc,nalobi
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,12,1,q,0,q,1207,335966,dukame,q,tomubi,SegmentationProc,dukame
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,13,0,q,0,p,239,339718,kimuga,q,kibeno,SegmentationProc,kimuga
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,14,1,p,0,p,53,343286,gedino,p,nadime,SegmentationProc,gedino
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,15,1,p,0,p,948,347750,tobelu,p,duloga,SegmentationProc,tobelu
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,16,1,q,0,q,541,351814,dukame,q,nadime,SegmentationProc,dukame
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,17,1,q,0,q,160,355486,tobelu,q,gekalu,SegmentationProc,tobelu
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,18,1,q,0,q,82,359078,gedino,q,duloga,SegmentationProc,gedino
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,19,0,p,0,q,183,362782,kimuga,p,tomubi,SegmentationProc,kimuga
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,20,1,p,0,p,343,366645,nalobi,p,kibeno,SegmentationProc,nalobi
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,21,1,p,0,p,105,370261,gedino,p,gekalu,SegmentationProc,gedino
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,22,1,q,0,q,157,373933,tobelu,q,kibeno,SegmentationProc,tobelu
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,23,1,q,0,q,320,377765,nalobi,q,tomubi,SegmentationProc,nalobi
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,24,0,p,0,q,179,381461,kimuga,p,nadime,SegmentationProc,kimuga
122,1,8,23,female,1,hebrew,11/14/17,2,SegmentationTest,25,1,p,0,p,164,385149,dukame,p,duloga,SegmentationProc,dukame
123,1,11,23,female,1,hebrew,11/14/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,1,1,q,0,q,536,169691,tobelu,q,tomubi,SegmentationProc,tobelu
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,2,0,p,0,q,386,173595,gedino,p,kibeno,SegmentationProc,gedino
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,3,1,p,0,p,147,177259,kimuga,p,duloga,SegmentationProc,kimuga
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,4,1,q,0,q,173,180955,nalobi,q,nadime,SegmentationProc,nalobi
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,5,1,q,0,q,135,184603,dukame,q,gekalu,SegmentationProc,dukame
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,6,1,p,0,p,417,188539,nalobi,p,duloga,SegmentationProc,nalobi
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,7,1,q,0,q,769,192827,kimuga,q,gekalu,SegmentationProc,kimuga
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,8,1,p,0,p,106,196451,dukame,p,kibeno,SegmentationProc,dukame
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,9,1,p,0,p,638,200603,gedino,p,tomubi,SegmentationProc,gedino
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,10,1,q,0,q,547,204666,tobelu,q,nadime,SegmentationProc,tobelu
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,11,0,q,0,p,453,208642,nalobi,q,gekalu,SegmentationProc,nalobi
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,12,1,q,0,q,123,212282,dukame,q,tomubi,SegmentationProc,dukame
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,13,0,q,0,p,646,216442,kimuga,q,kibeno,SegmentationProc,kimuga
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,14,0,p,0,q,188,220154,gedino,p,nadime,SegmentationProc,gedino
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,15,1,p,0,p,229,223898,tobelu,p,duloga,SegmentationProc,tobelu
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,16,1,q,0,q,20,227442,dukame,q,nadime,SegmentationProc,dukame
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,17,1,q,0,q,731,231690,tobelu,q,gekalu,SegmentationProc,tobelu
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,18,0,q,0,p,782,235994,gedino,q,duloga,SegmentationProc,gedino
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,19,0,p,0,q,478,239994,kimuga,p,tomubi,SegmentationProc,kimuga
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,20,0,p,0,q,1290,244810,nalobi,p,kibeno,SegmentationProc,nalobi
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,21,1,p,0,p,286,248610,gedino,p,gekalu,SegmentationProc,gedino
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,22,1,q,0,q,547,252674,tobelu,q,kibeno,SegmentationProc,tobelu
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,23,1,q,0,q,757,256954,nalobi,q,tomubi,SegmentationProc,nalobi
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,24,1,p,0,p,486,260954,kimuga,p,nadime,SegmentationProc,kimuga
123,1,11,23,female,1,hebrew,11/14/17,2,SegmentationTest,25,1,p,0,p,819,265290,dukame,p,duloga,SegmentationProc,dukame
125,1,5,19,male,1,hebrew,11/14/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,1,1,q,0,q,2578,257734,tobelu,q,tomubi,SegmentationProc,tobelu
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,2,1,q,0,q,906,262150,nalobi,q,nadime,SegmentationProc,nalobi
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,3,0,p,0,q,1765,267430,gedino,p,kibeno,SegmentationProc,gedino
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,4,1,p,0,p,2805,273758,kimuga,p,duloga,SegmentationProc,kimuga
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,5,0,q,0,p,323,277598,dukame,q,gekalu,SegmentationProc,dukame
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,6,1,p,0,p,4134,285245,nalobi,p,duloga,SegmentationProc,nalobi
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,7,1,q,0,q,1046,289814,kimuga,q,gekalu,SegmentationProc,kimuga
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,8,0,p,0,q,378,293717,dukame,p,kibeno,SegmentationProc,dukame
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,9,0,p,0,q,91,297333,gedino,p,tomubi,SegmentationProc,gedino
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,10,1,q,0,q,296,301141,tobelu,q,nadime,SegmentationProc,tobelu
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,11,0,q,0,p,332,304997,nalobi,q,gekalu,SegmentationProc,nalobi
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,12,0,q,0,p,975,309493,dukame,q,tomubi,SegmentationProc,dukame
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,13,0,q,0,p,320,313325,kimuga,q,kibeno,SegmentationProc,kimuga
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,14,1,p,0,p,235,317077,gedino,p,nadime,SegmentationProc,gedino
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,15,0,p,0,q,986,321581,tobelu,p,duloga,SegmentationProc,tobelu
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,16,1,q,0,q,634,325733,dukame,q,nadime,SegmentationProc,dukame
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,17,0,q,0,p,984,330237,tobelu,q,gekalu,SegmentationProc,tobelu
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,18,1,q,0,q,1192,334949,gedino,q,duloga,SegmentationProc,gedino
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,19,0,p,0,q,48,338509,kimuga,p,tomubi,SegmentationProc,kimuga
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,20,0,p,0,q,3735,345765,nalobi,p,kibeno,SegmentationProc,nalobi
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,21,0,p,0,q,46,349333,gedino,p,gekalu,SegmentationProc,gedino
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,22,1,q,0,q,53,352909,tobelu,q,kibeno,SegmentationProc,tobelu
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,23,0,q,0,p,267,356693,nalobi,q,tomubi,SegmentationProc,nalobi
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,24,0,p,0,q,640,360853,kimuga,p,nadime,SegmentationProc,kimuga
125,1,5,19,male,1,hebrew,11/14/17,2,SegmentationTest,25,0,p,0,q,367,364733,dukame,p,duloga,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11/14/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,1,1,p,0,p,6218,211651,gedino,p,kibeno,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,2,1,q,0,q,510,215675,nalobi,q,nadime,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,3,0,q,0,p,403,219595,tobelu,q,tomubi,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,4,1,p,0,p,572,223683,kimuga,p,duloga,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,5,1,q,0,q,630,227834,dukame,q,gekalu,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,6,1,p,0,p,235,231586,nalobi,p,duloga,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,7,1,q,0,q,84,235194,kimuga,q,gekalu,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,8,0,p,0,q,3404,242114,dukame,p,kibeno,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,9,1,p,0,p,1484,247114,gedino,p,tomubi,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,10,0,q,0,p,461,251090,tobelu,q,nadime,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,11,1,q,0,q,592,255194,nalobi,q,gekalu,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,12,0,q,0,p,1781,260490,dukame,q,tomubi,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,13,1,q,0,q,275,264290,kimuga,q,kibeno,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,14,0,p,0,q,722,268537,gedino,p,nadime,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,15,1,p,0,p,5363,277417,tobelu,p,duloga,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,16,0,q,0,p,131,281065,dukame,q,nadime,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,17,1,q,0,q,238,284825,tobelu,q,gekalu,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,18,0,q,0,p,1055,289401,gedino,q,duloga,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,19,0,p,0,q,282,293201,kimuga,p,tomubi,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,20,1,p,0,p,418,297137,nalobi,p,kibeno,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,21,1,p,0,p,1181,301833,gedino,p,gekalu,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,22,1,q,0,q,515,305873,tobelu,q,kibeno,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,23,0,q,0,p,347,309745,nalobi,q,tomubi,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,24,0,p,0,q,184,313449,kimuga,p,nadime,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11/14/17,2,SegmentationTest,25,1,p,0,p,173,317144,dukame,p,duloga,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11/14/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,1,1,p,0,p,3363,190958,kimuga,p,duloga,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,2,1,p,0,p,1546,196030,gedino,p,kibeno,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,3,1,q,0,q,2178,201733,nalobi,q,nadime,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,4,1,q,0,q,1193,206453,dukame,q,gekalu,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,5,0,q,0,p,1321,211285,tobelu,q,tomubi,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,6,0,p,0,q,3196,217997,nalobi,p,duloga,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,7,1,q,0,q,993,222517,kimuga,q,gekalu,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,8,0,p,0,q,905,226933,dukame,p,kibeno,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,9,1,p,0,p,2213,232661,gedino,p,tomubi,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,10,0,q,0,p,506,236693,tobelu,q,nadime,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,11,0,q,0,p,830,241037,nalobi,q,gekalu,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,12,1,q,0,q,5669,250229,dukame,q,tomubi,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,13,1,q,0,q,757,254509,kimuga,q,kibeno,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,14,0,p,0,q,1007,259029,gedino,p,nadime,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,15,1,p,0,p,1862,264405,tobelu,p,duloga,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,16,0,q,0,p,3681,271612,dukame,q,nadime,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,17,0,q,0,p,955,276092,tobelu,q,gekalu,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,18,0,q,0,p,1469,281076,gedino,q,duloga,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,19,0,p,0,q,1121,285716,kimuga,p,tomubi,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,20,0,p,0,q,787,290020,nalobi,p,kibeno,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11/14/17,2,SegmentationTest,21,0,p,0,q,748,294284,gedino,p,gekalu,SegmentationProc,gedino
