Subject,Session,AgeMonth,AgeYears,gender,Group,languages,SessionDate,Block,Procedure[Block],Trial,answer.ACC,answer.CRESP,answer.OnsetToOnsetTime,answer.RESP,answer.RT,answer.RTTime,correctAnswer,correctKeyboard,nonword,Procedure[Trial],word
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,2,1,q,0,q,1043,181145,dukame,q,gekalu,SegmentationProc,dukame
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,3,1,q,0,q,473,185129,tobelu,q,tomubi,SegmentationProc,tobelu
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,4,1,p,0,p,973,189616,kimuga,p,duloga,SegmentationProc,kimuga
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,5,1,p,0,p,1214,194344,gedino,p,kibeno,SegmentationProc,gedino
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,6,0,p,0,q,4525,202392,nalobi,p,duloga,SegmentationProc,nalobi
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,7,1,q,0,q,637,206544,kimuga,q,gekalu,SegmentationProc,kimuga
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,8,1,p,0,p,3507,213568,dukame,p,kibeno,SegmentationProc,dukame
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,9,1,p,0,p,1228,218312,gedino,p,tomubi,SegmentationProc,gedino
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,10,1,q,0,q,2250,224088,tobelu,q,nadime,SegmentationProc,tobelu
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,11,1,q,0,q,743,228352,nalobi,q,gekalu,SegmentationProc,nalobi
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,12,0,q,0,p,657,232520,dukame,q,tomubi,SegmentationProc,dukame
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,13,1,q,0,q,2487,238520,kimuga,q,kibeno,SegmentationProc,kimuga
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,14,1,p,0,p,338,242376,gedino,p,nadime,SegmentationProc,gedino
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,15,1,p,0,p,524,246416,tobelu,p,duloga,SegmentationProc,tobelu
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,16,0,q,0,p,511,250440,dukame,q,nadime,SegmentationProc,dukame
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,17,1,q,0,q,547,254512,tobelu,q,gekalu,SegmentationProc,tobelu
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,18,1,q,0,q,5373,263408,gedino,q,duloga,SegmentationProc,gedino
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,19,1,p,0,p,1522,268448,kimuga,p,tomubi,SegmentationProc,kimuga
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,20,0,p,0,q,1611,273575,nalobi,p,kibeno,SegmentationProc,nalobi
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,21,1,p,0,p,177,277279,gedino,p,gekalu,SegmentationProc,gedino
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,22,1,q,0,q,2194,282999,tobelu,q,kibeno,SegmentationProc,tobelu
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,23,0,q,0,p,1609,288119,nalobi,q,tomubi,SegmentationProc,nalobi
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,24,1,p,0,p,368,291999,kimuga,p,nadime,SegmentationProc,kimuga
166,1,5,25,female,1,hebrew,11-23-2017,2,SegmentationTest,25,0,p,0,q,769,296287,dukame,p,duloga,SegmentationProc,dukame
201,1,4,26,male,1,hebrew,01/11/2018,1,exposureProc,1,,,,,,,,,,SoundExposure,
201,2,4,26,male,1,hebrew,01/11/2018,2,SegmentationTest,1,1,q,0,q,2287,167734,dukame,q,gekalu,SegmentationProc,dukame
201,2,4,26,male,1,hebrew,01/11/2018,2,SegmentationTest,2,1,q,0,q,522,171774,tobelu,q,tomubi,SegmentationProc,tobelu
201,2,4,26,male,1,hebrew,01/11/2018,2,SegmentationTest,3,1,p,0,p,813,176102,gedino,p,kibeno,SegmentationProc,gedino
201,2,4,26,male,1,hebrew,01/11/2018,2,SegmentationTest,4,0,p,0,q,716,180342,kimuga,p,duloga,SegmentationProc,kimuga
201,2,4,26,male,1,hebrew,01/11/2018,2,SegmentationTest,5,1,q,0,q,967,184830,nalobi,q,nadime,SegmentationProc,nalobi
