soundFile,word,location,repetition,trialnum,condition,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,corrAns,soundFile3,soundFile2,soundFile1,soundFile6,soundFile5,soundFile4,sound_block_key_resp.keys,sound_block_key_resp.rt,tone_block_key_resp.keys,tone_block_key_resp.rt,instr8_key_resp.keys,instr8_key_resp.rt,instr9_key_resp.keys,instr9_key_resp.rt,instr10_key_resp.keys,instr10_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date
bu.wav,4,1,36,424,S,0,39,39,39,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pa.wav,4,2,36,425,S,0,40,40,40,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
da.wav,4,3,36,426,S,0,41,41,41,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ta.wav,3,1,36,427,S,0,42,42,42,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ti.wav,3,2,36,428,S,0,43,43,43,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
du.wav,3,3,36,429,S,0,44,44,44,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
di.wav,2,1,36,430,S,0,45,45,45,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ba.wav,2,2,36,431,S,0,46,46,46,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pu.wav,2,3,36,432,S,0,47,47,47,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pi.wav,1,1,37,433,S,0,48,48,48,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
tu.wav,1,2,37,434,S,0,49,49,49,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
bi.wav,1,3,37,435,S,0,50,50,50,,,,,,,,,,,,,,,,3,0.383761986,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ta.wav,3,1,37,436,S,0,51,51,51,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ti.wav,3,2,37,437,S,0,52,52,52,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
du.wav,3,3,37,438,S,0,53,53,53,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pi.wav,1,1,38,439,S,0,54,54,54,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
tu.wav,1,2,38,440,S,0,55,55,55,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
bi.wav,1,3,38,441,S,0,56,56,56,,,,,,,,,,,,,,,,3,0.283508461,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
bu.wav,4,1,37,442,S,0,57,57,57,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pa.wav,4,2,37,443,S,0,58,58,58,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
da.wav,4,3,37,444,S,0,59,59,59,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
di.wav,2,1,37,445,S,0,60,60,60,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ba.wav,2,2,37,446,S,0,61,61,61,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pu.wav,2,3,37,447,S,0,62,62,62,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pi.wav,1,1,39,448,S,0,63,63,63,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
tu.wav,1,2,39,449,S,0,64,64,64,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
bi.wav,1,3,39,450,S,0,65,65,65,,,,,,,,,,,,,,,,3,0.358783227,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
bu.wav,4,1,38,451,S,0,66,66,66,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pa.wav,4,2,38,452,S,0,67,67,67,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
da.wav,4,3,38,453,S,0,68,68,68,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
di.wav,2,1,38,454,S,0,69,69,69,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ba.wav,2,2,38,455,S,0,70,70,70,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pu.wav,2,3,38,456,S,0,71,71,71,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ta.wav,3,1,38,457,S,0,72,72,72,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ti.wav,3,2,38,458,S,0,73,73,73,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
du.wav,3,3,38,459,S,0,74,74,74,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
di.wav,2,1,39,460,S,0,75,75,75,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ba.wav,2,2,39,461,S,0,76,76,76,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pu.wav,2,3,39,462,S,0,77,77,77,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pi.wav,1,1,40,463,S,0,78,78,78,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
tu.wav,1,2,40,464,S,0,79,79,79,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
bi.wav,1,3,40,465,S,0,80,80,80,,,,,,,,,,,,,,,,3,0.261121558,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ta.wav,3,1,39,466,S,0,81,81,81,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ti.wav,3,2,39,467,S,0,82,82,82,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
du.wav,3,3,39,468,S,0,83,83,83,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
bu.wav,4,1,39,469,S,0,84,84,84,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pa.wav,4,2,39,470,S,0,85,85,85,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
da.wav,4,3,39,471,S,0,86,86,86,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ta.wav,3,1,40,472,S,0,87,87,87,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ti.wav,3,2,40,473,S,0,88,88,88,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
du.wav,3,3,40,474,S,0,89,89,89,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
di.wav,2,1,40,475,S,0,90,90,90,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
ba.wav,2,2,40,476,S,0,91,91,91,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pu.wav,2,3,40,477,S,0,92,92,92,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
bu.wav,4,1,40,478,S,0,93,93,93,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
pa.wav,4,2,40,479,S,0,94,94,94,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
da.wav,4,3,40,480,S,0,95,95,95,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,96,96,96,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,97,97,97,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,98,98,98,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,99,99,99,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,100,100,100,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,101,101,101,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,102,102,102,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,103,103,103,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,104,104,104,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,105,105,105,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,106,106,106,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,107,107,107,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,108,108,108,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,109,109,109,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,110,110,110,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,111,111,111,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,112,112,112,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,113,113,113,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,114,114,114,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,115,115,115,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,116,116,116,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,117,117,117,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,118,118,118,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
silence.wav,0,0,0,0,B,0,119,119,119,,,,,,,,,,,,,,,,None,,,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4A.wav,0,1,1,481,R,,,,,0,0,0,0,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2B.wav,0,2,1,482,R,,,,,0,1,1,1,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4B.wav,0,3,1,483,R,,,,,0,2,2,2,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1A.wav,0,1,1,484,R,,,,,0,3,3,3,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2C.wav,0,2,1,485,R,,,,,0,4,4,4,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3B.wav,0,3,1,486,R,,,,,0,5,5,5,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3A.wav,0,1,1,487,R,,,,,0,6,6,6,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3C.wav,0,2,1,488,R,,,,,0,7,7,7,,,,,,,,,,,,,,3,0.377486576,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4C.wav,0,3,1,489,R,,,,,0,8,8,8,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4A.wav,0,1,1,490,R,,,,,0,9,9,9,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1C.wav,0,2,1,491,R,,,,,0,10,10,10,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2A.wav,0,3,1,492,R,,,,,0,11,11,11,,,,,,,,,,,,,,3,0.175273714,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2A.wav,0,1,1,493,R,,,,,0,12,12,12,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1B.wav,0,2,1,494,R,,,,,0,13,13,13,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3B.wav,0,3,1,495,R,,,,,0,14,14,14,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4C.wav,0,1,1,496,R,,,,,0,15,15,15,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3A.wav,0,2,1,497,R,,,,,0,16,16,16,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1B.wav,0,3,1,498,R,,,,,0,17,17,17,,,,,,,,,,,,,,3,0.20876333,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4B.wav,0,1,1,499,R,,,,,0,18,18,18,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1A.wav,0,2,1,500,R,,,,,0,19,19,19,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1C.wav,0,3,1,501,R,,,,,0,20,20,20,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2C.wav,0,1,1,502,R,,,,,0,21,21,21,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2B.wav,0,2,1,503,R,,,,,0,22,22,22,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3C.wav,0,3,1,504,R,,,,,0,23,23,23,,,,,,,,,,,,,,3,0.066972691,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3B.wav,0,1,1,505,R,,,,,0,24,24,24,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3B.wav,0,2,1,506,R,,,,,0,25,25,25,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4A.wav,0,3,1,507,R,,,,,0,26,26,26,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4A.wav,0,1,1,508,R,,,,,0,27,27,27,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1B.wav,0,2,1,509,R,,,,,0,28,28,28,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2C.wav,0,3,1,510,R,,,,,0,29,29,29,,,,,,,,,,,,,,3,0.219211253,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1A.wav,0,1,1,511,R,,,,,0,30,30,30,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3C.wav,0,2,1,512,R,,,,,0,31,31,31,,,,,,,,,,,,,,3,0.300297216,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1C.wav,0,3,1,513,R,,,,,0,32,32,32,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4C.wav,0,1,1,514,R,,,,,0,33,33,33,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2B.wav,0,2,1,515,R,,,,,0,34,34,34,,,,,,,,,,,,,,3,0.227280653,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1A.wav,0,3,1,516,R,,,,,0,35,35,35,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1B.wav,0,1,1,517,R,,,,,0,36,36,36,,,,,,,,,,,,,,3,0.292154145,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2B.wav,0,2,1,518,R,,,,,0,37,37,37,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2A.wav,0,3,1,519,R,,,,,0,38,38,38,,,,,,,,,,,,,,3,0.258659693,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3A.wav,0,1,1,520,R,,,,,0,39,39,39,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4B.wav,0,2,1,521,R,,,,,0,40,40,40,,,,,,,,,,,,,,3,0.308645656,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2C.wav,0,3,1,522,R,,,,,0,41,41,41,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3C.wav,0,1,1,523,R,,,,,0,42,42,42,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4C.wav,0,2,1,524,R,,,,,0,43,43,43,,,,,,,,,,,,,,3,0.217023308,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1C.wav,0,3,1,525,R,,,,,0,44,44,44,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3A.wav,0,1,1,526,R,,,,,0,45,45,45,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4B.wav,0,2,1,527,R,,,,,0,46,46,46,,,,,,,,,,,,,,3,0.208743988,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2A.wav,0,3,1,528,R,,,,,0,47,47,47,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4A.wav,0,1,1,529,R,,,,,0,48,48,48,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3A.wav,0,2,1,530,R,,,,,0,49,49,49,,,,,,,,,,,,,,3,0.167037914,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2A.wav,0,3,1,531,R,,,,,0,50,50,50,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4B.wav,0,1,1,532,R,,,,,0,51,51,51,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2A.wav,0,2,1,533,R,,,,,0,52,52,52,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2B.wav,0,3,1,534,R,,,,,0,53,53,53,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2B.wav,0,1,1,535,R,,,,,0,54,54,54,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2C.wav,0,2,1,536,R,,,,,0,55,55,55,,,,,,,,,,,,,,3,0.275443612,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4B.wav,0,3,1,537,R,,,,,0,56,56,56,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3B.wav,0,1,1,538,R,,,,,0,57,57,57,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2B.wav,0,2,1,539,R,,,,,0,58,58,58,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4A.wav,0,3,1,540,R,,,,,0,59,59,59,,,,,,,,,,,,,,3,0.100304441,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3C.wav,0,1,1,541,R,,,,,0,60,60,60,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2C.wav,0,2,1,542,R,,,,,0,61,61,61,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4C.wav,0,3,1,543,R,,,,,0,62,62,62,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3C.wav,0,1,1,544,R,,,,,0,63,63,63,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1A.wav,0,2,1,545,R,,,,,0,64,64,64,,,,,,,,,,,,,,3,0.175299883,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4C.wav,0,3,1,546,R,,,,,0,65,65,65,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2C.wav,0,1,1,547,R,,,,,0,66,66,66,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1C.wav,0,2,1,548,R,,,,,0,67,67,67,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1B.wav,0,3,1,549,R,,,,,0,68,68,68,,,,,,,,,,,,,,3,0.108638089,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2A.wav,0,1,1,550,R,,,,,0,69,69,69,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3A.wav,0,2,1,551,R,,,,,0,70,70,70,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3B.wav,0,3,1,552,R,,,,,0,71,71,71,,,,,,,,,,,,,,3,0.200378766,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1A.wav,0,1,1,553,R,,,,,0,72,72,72,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2C.wav,0,2,1,554,R,,,,,0,73,73,73,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2B.wav,0,3,1,555,R,,,,,0,74,74,74,,,,,,,,,,,,,,3,0.325377522,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4B.wav,0,1,1,556,R,,,,,0,75,75,75,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1B.wav,0,2,1,557,R,,,,,0,76,76,76,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4B.wav,0,3,1,558,R,,,,,0,77,77,77,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
1B.wav,0,1,1,559,R,,,,,0,78,78,78,,,,,,,,,,,,,,3,0.375344995,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
4A.wav,0,2,1,560,R,,,,,0,79,79,79,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
3A.wav,0,3,1,561,R,,,,,0,80,80,80,,,,,,,,,,,,,,None,,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
2A.wav,0,1,1,562,R,,,,,0,81,81,81,,,,,,,,,,,,,,3,0.050321038,,,,,,,bi,2,f008,119.9512435,1C,auditory,2018_Jan_30_1606
