"","trial","reaction_time","id","targ_index","scaled_rt"
"139",529,NA,"blast_a_003",43,NA
"140",550,NA,"blast_a_003",44,NA
"141",556,419.999999999941,"blast_a_003",45,0.684488344086572
"142",571,NA,"blast_a_003",46,NA
"143",580,-119.00000000001,"blast_a_003",47,-0.586620070944233
"144",595,557.999999999975,"blast_a_003",48,1.00992983068084
"145",37,NA,"blast_a_004",1,NA
"146",46,NA,"blast_a_004",2,NA
"147",52,NA,"blast_a_004",3,NA
"148",67,NA,"blast_a_004",4,NA
"149",82,NA,"blast_a_004",5,NA
"150",91,NA,"blast_a_004",6,NA
"151",109,NA,"blast_a_004",7,NA
"152",115,NA,"blast_a_004",8,NA
"153",124,NA,"blast_a_004",9,NA
"154",139,NA,"blast_a_004",10,NA
"155",148,NA,"blast_a_004",11,NA
"156",157,912.24489795919,"blast_a_004",12,0.692568312677957
"157",178,NA,"blast_a_004",13,NA
"158",199,NA,"blast_a_004",14,NA
"159",211,NA,"blast_a_004",15,NA
"160",223,NA,"blast_a_004",16,NA
"161",235,NA,"blast_a_004",17,NA
"162",247,NA,"blast_a_004",18,NA
"163",259,NA,"blast_a_004",19,NA
"164",271,NA,"blast_a_004",20,NA
"165",283,NA,"blast_a_004",21,NA
"166",295,NA,"blast_a_004",22,NA
"167",301,NA,"blast_a_004",23,NA
"168",310,NA,"blast_a_004",24,NA
"169",322,NA,"blast_a_004",25,NA
"170",328,NA,"blast_a_004",26,NA
"171",340,NA,"blast_a_004",27,NA
"172",346,NA,"blast_a_004",28,NA
"173",361,NA,"blast_a_004",29,NA
"174",370,NA,"blast_a_004",30,NA
"175",382,NA,"blast_a_004",31,NA
"176",397,NA,"blast_a_004",32,NA
"177",403,NA,"blast_a_004",33,NA
"178",418,NA,"blast_a_004",34,NA
"179",433,NA,"blast_a_004",35,NA
"180",448,NA,"blast_a_004",36,NA
"181",460,NA,"blast_a_004",37,NA
"182",469,664.444444444409,"blast_a_004",38,0.0637558732507598
"183",478,NA,"blast_a_004",39,NA
"184",484,74.1496598639628,"blast_a_004",40,-1.43416189973282
"185",499,NA,"blast_a_004",41,NA
"186",511,NA,"blast_a_004",42,NA
"187",529,NA,"blast_a_004",43,NA
"188",550,NA,"blast_a_004",44,NA
"189",556,NA,"blast_a_004",45,NA
"190",571,906.439909297055,"blast_a_004",46,0.677837713804107
"191",580,NA,"blast_a_004",47,NA
"192",595,NA,"blast_a_004",48,NA
"193",38,NA,"blast_a_005",1,NA
"194",47,219.999999999999,"blast_a_005",2,-0.502245856488791
"195",53,NA,"blast_a_005",3,NA
"196",68,70.666666666682,"blast_a_005",4,-0.845243026773769
"197",83,NA,"blast_a_005",5,NA
"198",92,NA,"blast_a_005",6,NA
"199",110,NA,"blast_a_005",7,NA
"200",116,NA,"blast_a_005",8,NA
"201",125,NA,"blast_a_005",9,NA
"202",140,NA,"blast_a_005",10,NA
"203",149,NA,"blast_a_005",11,NA
"204",158,NA,"blast_a_005",12,NA
"205",179,NA,"blast_a_005",13,NA
"206",200,881.333333333337,"blast_a_005",14,1.01674161191629
"207",212,81.3333333333333,"blast_a_005",15,-0.820743228896303
"208",224,NA,"blast_a_005",16,NA
"209",236,940.000000000018,"blast_a_005",17,1.15149050024258
"210",248,NA,"blast_a_005",18,NA
"211",260,NA,"blast_a_005",19,NA
"212",272,NA,"blast_a_005",20,NA
"213",284,NA,"blast_a_005",21,NA
"214",296,NA,"blast_a_005",22,NA
"215",302,NA,"blast_a_005",23,NA
"216",311,NA,"blast_a_005",24,NA
"217",323,NA,"blast_a_005",25,NA
