,X.1,X,subject,gender,age,language,task_order,task,trial,trial_order,trial_accuracy,fam_ratings,trial_number
4408,4408,3758,145,male,23,hebrew,NA,1,8,,1,NA,6
4409,4409,3759,145,male,23,hebrew,NA,1,9,,1,NA,22
4410,4410,3760,145,male,23,hebrew,NA,1,10,,1,NA,18
4411,4411,3761,145,male,23,hebrew,NA,1,11,,0,NA,1
4412,4412,3762,145,male,23,hebrew,NA,1,12,,1,NA,15
4413,4413,3763,145,male,23,hebrew,NA,1,13,,1,NA,7
4414,4414,3764,145,male,23,hebrew,NA,1,14,,1,NA,23
4415,4415,3765,145,male,23,hebrew,NA,1,15,,1,NA,19
4416,4416,3766,145,male,23,hebrew,NA,1,16,,0,NA,2
4417,4417,3767,145,male,23,hebrew,NA,1,17,,1,NA,24
4418,4418,3768,145,male,23,hebrew,NA,1,18,,1,NA,8
4419,4419,3769,145,male,23,hebrew,NA,1,19,,1,NA,11
4420,4420,3770,145,male,23,hebrew,NA,1,20,,0,NA,20
4421,4421,3771,145,male,23,hebrew,NA,1,21,,1,NA,9
4422,4422,3772,145,male,23,hebrew,NA,1,22,,1,NA,25
4423,4423,3773,145,male,23,hebrew,NA,1,23,,1,NA,16
4424,4424,3774,145,male,23,hebrew,NA,1,24,,1,NA,12
4425,4425,3775,145,male,23,hebrew,NA,1,25,,1,NA,3
4426,4426,6751,145,male,23,hebrew,NA,0,1,,1,NA,NA
4427,4427,6752,145,male,23,hebrew,NA,0,2,,1,NA,NA
4428,4428,6753,145,male,23,hebrew,NA,0,3,,1,NA,NA
4429,4429,6754,145,male,23,hebrew,NA,0,4,,1,NA,NA
4430,4430,6755,145,male,23,hebrew,NA,0,5,,0,NA,NA
4431,4431,6756,145,male,23,hebrew,NA,0,6,,1,NA,NA
4432,4432,6757,145,male,23,hebrew,NA,0,7,,1,NA,NA
4433,4433,6758,145,male,23,hebrew,NA,0,8,,1,NA,NA
4434,4434,6759,145,male,23,hebrew,NA,0,9,,1,NA,NA
4435,4435,6760,145,male,23,hebrew,NA,0,10,,1,NA,NA
4436,4436,6761,145,male,23,hebrew,NA,0,11,,1,NA,NA
4437,4437,6762,145,male,23,hebrew,NA,0,12,,0,NA,NA
4438,4438,6763,145,male,23,hebrew,NA,0,13,,1,NA,NA
4439,4439,6764,145,male,23,hebrew,NA,0,14,,1,NA,NA
4440,4440,6765,145,male,23,hebrew,NA,0,15,,1,NA,NA
4441,4441,6766,145,male,23,hebrew,NA,0,16,,0,NA,NA
4442,4442,6767,145,male,23,hebrew,NA,0,17,,1,NA,NA
4443,4443,6768,145,male,23,hebrew,NA,0,18,,1,NA,NA
4444,4444,6769,145,male,23,hebrew,NA,0,19,,1,NA,NA
4445,4445,6770,145,male,23,hebrew,NA,0,20,,1,NA,NA
4446,4446,6771,145,male,23,hebrew,NA,0,21,,1,NA,NA
4447,4447,6772,145,male,23,hebrew,NA,0,22,,1,NA,NA
4448,4448,6773,145,male,23,hebrew,NA,0,23,,1,NA,NA
4449,4449,6774,145,male,23,hebrew,NA,0,24,,1,NA,NA
4450,4450,6775,145,male,23,hebrew,NA,0,25,,0,NA,NA
4451,4451,3776,146,female,22,hebrew,NA,1,1,,1,NA,10
4452,4452,3777,146,female,22,hebrew,NA,1,2,,1,NA,13
4453,4453,3778,146,female,22,hebrew,NA,1,3,,1,NA,21
4454,4454,3779,146,female,22,hebrew,NA,1,4,,1,NA,4
4455,4455,3780,146,female,22,hebrew,NA,1,5,,1,NA,17
4456,4456,3781,146,female,22,hebrew,NA,1,6,,1,NA,14
4457,4457,3782,146,female,22,hebrew,NA,1,7,,1,NA,5
4458,4458,3783,146,female,22,hebrew,NA,1,8,,1,NA,6
4459,4459,3784,146,female,22,hebrew,NA,1,9,,1,NA,22
4460,4460,3785,146,female,22,hebrew,NA,1,10,,1,NA,18
4461,4461,3786,146,female,22,hebrew,NA,1,11,,1,NA,1
4462,4462,3787,146,female,22,hebrew,NA,1,12,,1,NA,15
4463,4463,3788,146,female,22,hebrew,NA,1,13,,1,NA,7
4464,4464,3789,146,female,22,hebrew,NA,1,14,,1,NA,23
4465,4465,3790,146,female,22,hebrew,NA,1,15,,1,NA,19
4466,4466,3791,146,female,22,hebrew,NA,1,16,,0,NA,2
4467,4467,3792,146,female,22,hebrew,NA,1,17,,1,NA,24
4468,4468,3793,146,female,22,hebrew,NA,1,18,,1,NA,8
4469,4469,3794,146,female,22,hebrew,NA,1,19,,1,NA,11
4470,4470,3795,146,female,22,hebrew,NA,1,20,,1,NA,20
4471,4471,3796,146,female,22,hebrew,NA,1,21,,0,NA,9
4472,4472,3797,146,female,22,hebrew,NA,1,22,,1,NA,25
4473,4473,3798,146,female,22,hebrew,NA,1,23,,1,NA,16
4474,4474,3799,146,female,22,hebrew,NA,1,24,,1,NA,12
4475,4475,3800,146,female,22,hebrew,NA,1,25,,1,NA,3
4476,4476,6776,146,female,22,hebrew,NA,0,1,,1,NA,NA
4477,4477,6777,146,female,22,hebrew,NA,0,2,,1,NA,NA
4478,4478,6778,146,female,22,hebrew,NA,0,3,,0,NA,NA
4479,4479,6779,146,female,22,hebrew,NA,0,4,,1,NA,NA
4480,4480,6780,146,female,22,hebrew,NA,0,5,,1,NA,NA
4481,4481,6781,146,female,22,hebrew,NA,0,6,,0,NA,NA
4482,4482,6782,146,female,22,hebrew,NA,0,7,,1,NA,NA
4483,4483,6783,146,female,22,hebrew,NA,0,8,,0,NA,NA
4484,4484,6784,146,female,22,hebrew,NA,0,9,,0,NA,NA
4485,4485,6785,146,female,22,hebrew,NA,0,10,,0,NA,NA
4486,4486,6786,146,female,22,hebrew,NA,0,11,,0,NA,NA
4487,4487,6787,146,female,22,hebrew,NA,0,12,,1,NA,NA
4488,4488,6788,146,female,22,hebrew,NA,0,13,,0,NA,NA
4489,4489,6789,146,female,22,hebrew,NA,0,14,,0,NA,NA
4490,4490,6790,146,female,22,hebrew,NA,0,15,,1,NA,NA
4491,4491,6791,146,female,22,hebrew,NA,0,16,,1,NA,NA
4492,4492,6792,146,female,22,hebrew,NA,0,17,,0,NA,NA
4493,4493,6793,146,female,22,hebrew,NA,0,18,,0,NA,NA
4494,4494,6794,146,female,22,hebrew,NA,0,19,,1,NA,NA
4495,4495,6795,146,female,22,hebrew,NA,0,20,,1,NA,NA
4496,4496,6796,146,female,22,hebrew,NA,0,21,,0,NA,NA
4497,4497,6797,146,female,22,hebrew,NA,0,22,,1,NA,NA
4498,4498,6798,146,female,22,hebrew,NA,0,23,,0,NA,NA
4499,4499,6799,146,female,22,hebrew,NA,0,24,,0,NA,NA
4500,4500,6800,146,female,22,hebrew,NA,0,25,,1,NA,NA
4501,4501,3826,148,female,24,hebrew,NA,1,1,,0,NA,13
4502,4502,3827,148,female,24,hebrew,NA,1,2,,1,NA,17
4503,4503,3828,148,female,24,hebrew,NA,1,3,,1,NA,4
4504,4504,3829,148,female,24,hebrew,NA,1,4,,0,NA,10
4505,4505,3830,148,female,24,hebrew,NA,1,5,,1,NA,21
4506,4506,3831,148,female,24,hebrew,NA,1,6,,1,NA,18
4507,4507,3832,148,female,24,hebrew,NA,1,7,,1,NA,14
4508,4508,3833,148,female,24,hebrew,NA,1,8,,0,NA,5
4509,4509,3834,148,female,24,hebrew,NA,1,9,,0,NA,6
4510,4510,3835,148,female,24,hebrew,NA,1,10,,1,NA,22
4511,4511,3836,148,female,24,hebrew,NA,1,11,,1,NA,19
4512,4512,3837,148,female,24,hebrew,NA,1,12,,1,NA,1
4513,4513,3838,148,female,24,hebrew,NA,1,13,,1,NA,15
4514,4514,3839,148,female,24,hebrew,NA,1,14,,0,NA,7
4515,4515,3840,148,female,24,hebrew,NA,1,15,,0,NA,23
4516,4516,3841,148,female,24,hebrew,NA,1,16,,1,NA,2
4517,4517,3842,148,female,24,hebrew,NA,1,17,,0,NA,24
4518,4518,3843,148,female,24,hebrew,NA,1,18,,0,NA,8
4519,4519,3844,148,female,24,hebrew,NA,1,19,,1,NA,11
4520,4520,3845,148,female,24,hebrew,NA,1,20,,1,NA,20
4521,4521,3846,148,female,24,hebrew,NA,1,21,,0,NA,9
4522,4522,3847,148,female,24,hebrew,NA,1,22,,0,NA,25
4523,4523,3848,148,female,24,hebrew,NA,1,23,,1,NA,16
4524,4524,3849,148,female,24,hebrew,NA,1,24,,1,NA,12
4525,4525,3850,148,female,24,hebrew,NA,1,25,,0,NA,3
4526,4526,6826,148,female,24,hebrew,NA,0,1,,0,NA,NA
4527,4527,6827,148,female,24,hebrew,NA,0,2,,1,NA,NA
4528,4528,6828,148,female,24,hebrew,NA,0,3,,0,NA,NA
4529,4529,6829,148,female,24,hebrew,NA,0,4,,1,NA,NA
4530,4530,6830,148,female,24,hebrew,NA,0,5,,1,NA,NA
4531,4531,6831,148,female,24,hebrew,NA,0,6,,1,NA,NA
4532,4532,6832,148,female,24,hebrew,NA,0,7,,1,NA,NA
4533,4533,6833,148,female,24,hebrew,NA,0,8,,1,NA,NA
4534,4534,6834,148,female,24,hebrew,NA,0,9,,1,NA,NA
4535,4535,6835,148,female,24,hebrew,NA,0,10,,1,NA,NA
4536,4536,6836,148,female,24,hebrew,NA,0,11,,1,NA,NA
4537,4537,6837,148,female,24,hebrew,NA,0,12,,1,NA,NA
4538,4538,6838,148,female,24,hebrew,NA,0,13,,1,NA,NA
4539,4539,6839,148,female,24,hebrew,NA,0,14,,1,NA,NA
4540,4540,6840,148,female,24,hebrew,NA,0,15,,1,NA,NA
4541,4541,6841,148,female,24,hebrew,NA,0,16,,1,NA,NA
4542,4542,6842,148,female,24,hebrew,NA,0,17,,1,NA,NA
4543,4543,6843,148,female,24,hebrew,NA,0,18,,0,NA,NA
4544,4544,6844,148,female,24,hebrew,NA,0,19,,1,NA,NA
4545,4545,6845,148,female,24,hebrew,NA,0,20,,1,NA,NA
4546,4546,6846,148,female,24,hebrew,NA,0,21,,1,NA,NA
4547,4547,6847,148,female,24,hebrew,NA,0,22,,1,NA,NA
4548,4548,6848,148,female,24,hebrew,NA,0,23,,1,NA,NA
4549,4549,6849,148,female,24,hebrew,NA,0,24,,1,NA,NA
4550,4550,6850,148,female,24,hebrew,NA,0,25,,1,NA,NA
4551,4551,3851,149,female,25,hebrew,NA,1,1,,1,NA,21
4552,4552,3852,149,female,25,hebrew,NA,1,2,,1,NA,17
4553,4553,3853,149,female,25,hebrew,NA,1,3,,1,NA,13
4554,4554,3854,149,female,25,hebrew,NA,1,4,,1,NA,4
4555,4555,3855,149,female,25,hebrew,NA,1,5,,1,NA,10
4556,4556,3856,149,female,25,hebrew,NA,1,6,,1,NA,18
4557,4557,3857,149,female,25,hebrew,NA,1,7,,0,NA,14
4558,4558,3858,149,female,25,hebrew,NA,1,8,,0,NA,5
4559,4559,3859,149,female,25,hebrew,NA,1,9,,0,NA,6
4560,4560,3860,149,female,25,hebrew,NA,1,10,,1,NA,22
4561,4561,3861,149,female,25,hebrew,NA,1,11,,0,NA,19
4562,4562,3862,149,female,25,hebrew,NA,1,12,,1,NA,1
4563,4563,3863,149,female,25,hebrew,NA,1,13,,0,NA,15
4564,4564,3864,149,female,25,hebrew,NA,1,14,,0,NA,7
4565,4565,3865,149,female,25,hebrew,NA,1,15,,1,NA,23
4566,4566,3866,149,female,25,hebrew,NA,1,16,,1,NA,2
4567,4567,3867,149,female,25,hebrew,NA,1,17,,1,NA,24
4568,4568,3868,149,female,25,hebrew,NA,1,18,,1,NA,8
4569,4569,3869,149,female,25,hebrew,NA,1,19,,0,NA,11
4570,4570,3870,149,female,25,hebrew,NA,1,20,,1,NA,20
4571,4571,3871,149,female,25,hebrew,NA,1,21,,0,NA,9
4572,4572,3872,149,female,25,hebrew,NA,1,22,,1,NA,25
4573,4573,3873,149,female,25,hebrew,NA,1,23,,1,NA,16
4574,4574,3874,149,female,25,hebrew,NA,1,24,,0,NA,12
4575,4575,3875,149,female,25,hebrew,NA,1,25,,1,NA,3
4576,4576,6851,149,female,25,hebrew,NA,0,1,,1,NA,NA
4577,4577,6852,149,female,25,hebrew,NA,0,2,,1,NA,NA
4578,4578,6853,149,female,25,hebrew,NA,0,3,,0,NA,NA
4579,4579,6854,149,female,25,hebrew,NA,0,4,,0,NA,NA
4580,4580,6855,149,female,25,hebrew,NA,0,5,,1,NA,NA
4581,4581,6856,149,female,25,hebrew,NA,0,6,,0,NA,NA
4582,4582,6857,149,female,25,hebrew,NA,0,7,,1,NA,NA
4583,4583,6858,149,female,25,hebrew,NA,0,8,,1,NA,NA
4584,4584,6859,149,female,25,hebrew,NA,0,9,,0,NA,NA
4585,4585,6860,149,female,25,hebrew,NA,0,10,,0,NA,NA
4586,4586,6861,149,female,25,hebrew,NA,0,11,,1,NA,NA
4587,4587,6862,149,female,25,hebrew,NA,0,12,,1,NA,NA
4588,4588,6863,149,female,25,hebrew,NA,0,13,,1,NA,NA
4589,4589,6864,149,female,25,hebrew,NA,0,14,,1,NA,NA
4590,4590,6865,149,female,25,hebrew,NA,0,15,,0,NA,NA
4591,4591,6866,149,female,25,hebrew,NA,0,16,,1,NA,NA
4592,4592,6867,149,female,25,hebrew,NA,0,17,,1,NA,NA
4593,4593,6868,149,female,25,hebrew,NA,0,18,,0,NA,NA
4594,4594,6869,149,female,25,hebrew,NA,0,19,,1,NA,NA
4595,4595,6870,149,female,25,hebrew,NA,0,20,,1,NA,NA
4596,4596,6871,149,female,25,hebrew,NA,0,21,,0,NA,NA
4597,4597,6872,149,female,25,hebrew,NA,0,22,,0,NA,NA
4598,4598,6873,149,female,25,hebrew,NA,0,23,,1,NA,NA
4599,4599,6874,149,female,25,hebrew,NA,0,24,,1,NA,NA
4600,4600,6875,149,female,25,hebrew,NA,0,25,,1,NA,NA
4601,4601,3876,150,female,23,hebrew,NA,1,1,,1,NA,21
4602,4602,3877,150,female,23,hebrew,NA,1,2,,1,NA,17
4603,4603,3878,150,female,23,hebrew,NA,1,3,,0,NA,4
4604,4604,3879,150,female,23,hebrew,NA,1,4,,0,NA,13
4605,4605,3880,150,female,23,hebrew,NA,1,5,,1,NA,10
4606,4606,3881,150,female,23,hebrew,NA,1,6,,1,NA,18
4607,4607,3882,150,female,23,hebrew,NA,1,7,,1,NA,14
4608,4608,3883,150,female,23,hebrew,NA,1,8,,0,NA,5
4609,4609,3884,150,female,23,hebrew,NA,1,9,,1,NA,6
4610,4610,3885,150,female,23,hebrew,NA,1,10,,1,NA,22
4611,4611,3886,150,female,23,hebrew,NA,1,11,,1,NA,19
4612,4612,3887,150,female,23,hebrew,NA,1,12,,1,NA,1
4613,4613,3888,150,female,23,hebrew,NA,1,13,,0,NA,15
4614,4614,3889,150,female,23,hebrew,NA,1,14,,1,NA,7
4615,4615,3890,150,female,23,hebrew,NA,1,15,,0,NA,23
4616,4616,3891,150,female,23,hebrew,NA,1,16,,1,NA,2
4617,4617,3892,150,female,23,hebrew,NA,1,17,,1,NA,24
4618,4618,3893,150,female,23,hebrew,NA,1,18,,1,NA,8
4619,4619,3894,150,female,23,hebrew,NA,1,19,,0,NA,11
4620,4620,3895,150,female,23,hebrew,NA,1,20,,0,NA,20
4621,4621,3896,150,female,23,hebrew,NA,1,21,,1,NA,9
4622,4622,3897,150,female,23,hebrew,NA,1,22,,1,NA,25
4623,4623,3898,150,female,23,hebrew,NA,1,23,,1,NA,16
4624,4624,3899,150,female,23,hebrew,NA,1,24,,0,NA,12
4625,4625,3900,150,female,23,hebrew,NA,1,25,,0,NA,3
4626,4626,6876,150,female,23,hebrew,NA,0,1,,1,NA,NA
4627,4627,6877,150,female,23,hebrew,NA,0,2,,1,NA,NA
4628,4628,6878,150,female,23,hebrew,NA,0,3,,1,NA,NA
4629,4629,6879,150,female,23,hebrew,NA,0,4,,1,NA,NA
4630,4630,6880,150,female,23,hebrew,NA,0,5,,0,NA,NA
4631,4631,6881,150,female,23,hebrew,NA,0,6,,1,NA,NA
4632,4632,6882,150,female,23,hebrew,NA,0,7,,0,NA,NA
4633,4633,6883,150,female,23,hebrew,NA,0,8,,1,NA,NA
4634,4634,6884,150,female,23,hebrew,NA,0,9,,1,NA,NA
4635,4635,6885,150,female,23,hebrew,NA,0,10,,1,NA,NA
4636,4636,6886,150,female,23,hebrew,NA,0,11,,0,NA,NA
4637,4637,6887,150,female,23,hebrew,NA,0,12,,1,NA,NA
4638,4638,6888,150,female,23,hebrew,NA,0,13,,1,NA,NA
4639,4639,6889,150,female,23,hebrew,NA,0,14,,1,NA,NA
4640,4640,6890,150,female,23,hebrew,NA,0,15,,1,NA,NA
4641,4641,6891,150,female,23,hebrew,NA,0,16,,0,NA,NA
4642,4642,6892,150,female,23,hebrew,NA,0,17,,0,NA,NA
4643,4643,6893,150,female,23,hebrew,NA,0,18,,1,NA,NA
4644,4644,6894,150,female,23,hebrew,NA,0,19,,0,NA,NA
4645,4645,6895,150,female,23,hebrew,NA,0,20,,1,NA,NA
4646,4646,6896,150,female,23,hebrew,NA,0,21,,1,NA,NA
4647,4647,6897,150,female,23,hebrew,NA,0,22,,1,NA,NA
4648,4648,6898,150,female,23,hebrew,NA,0,23,,1,NA,NA
4649,4649,6899,150,female,23,hebrew,NA,0,24,,0,NA,NA
4650,4650,6900,150,female,23,hebrew,NA,0,25,,1,NA,NA
4651,4651,3926,152,female,20,hebrew,NA,1,1,,1,NA,13
4652,4652,3927,152,female,20,hebrew,NA,1,2,,1,NA,17
4653,4653,3928,152,female,20,hebrew,NA,1,3,,0,NA,10
4654,4654,3929,152,female,20,hebrew,NA,1,4,,1,NA,21
4655,4655,3930,152,female,20,hebrew,NA,1,5,,1,NA,4
4656,4656,3931,152,female,20,hebrew,NA,1,6,,0,NA,18
4657,4657,3932,152,female,20,hebrew,NA,1,7,,1,NA,14
4658,4658,3933,152,female,20,hebrew,NA,1,8,,1,NA,5
4659,4659,3934,152,female,20,hebrew,NA,1,9,,0,NA,6
4660,4660,3935,152,female,20,hebrew,NA,1,10,,1,NA,22
4661,4661,3936,152,female,20,hebrew,NA,1,11,,1,NA,19
4662,4662,3937,152,female,20,hebrew,NA,1,12,,1,NA,1
4663,4663,3938,152,female,20,hebrew,NA,1,13,,1,NA,15
4664,4664,3939,152,female,20,hebrew,NA,1,14,,0,NA,7
4665,4665,3940,152,female,20,hebrew,NA,1,15,,0,NA,23
4666,4666,3941,152,female,20,hebrew,NA,1,16,,1,NA,2
4667,4667,3942,152,female,20,hebrew,NA,1,17,,1,NA,24
4668,4668,3943,152,female,20,hebrew,NA,1,18,,0,NA,8
4669,4669,3944,152,female,20,hebrew,NA,1,19,,1,NA,11
4670,4670,3945,152,female,20,hebrew,NA,1,20,,0,NA,20
4671,4671,3946,152,female,20,hebrew,NA,1,21,,1,NA,9
4672,4672,3947,152,female,20,hebrew,NA,1,22,,0,NA,25
4673,4673,3948,152,female,20,hebrew,NA,1,23,,1,NA,16
4674,4674,3949,152,female,20,hebrew,NA,1,24,,1,NA,12
4675,4675,3950,152,female,20,hebrew,NA,1,25,,0,NA,3
4676,4676,6926,152,female,20,hebrew,NA,0,1,,0,NA,NA
4677,4677,6927,152,female,20,hebrew,NA,0,2,,0,NA,NA
4678,4678,6928,152,female,20,hebrew,NA,0,3,,1,NA,NA
4679,4679,6929,152,female,20,hebrew,NA,0,4,,1,NA,NA
4680,4680,6930,152,female,20,hebrew,NA,0,5,,1,NA,NA
4681,4681,6931,152,female,20,hebrew,NA,0,6,,1,NA,NA
4682,4682,6932,152,female,20,hebrew,NA,0,7,,1,NA,NA
4683,4683,6933,152,female,20,hebrew,NA,0,8,,1,NA,NA
4684,4684,6934,152,female,20,hebrew,NA,0,9,,0,NA,NA
4685,4685,6935,152,female,20,hebrew,NA,0,10,,1,NA,NA
4686,4686,6936,152,female,20,hebrew,NA,0,11,,1,NA,NA
4687,4687,6937,152,female,20,hebrew,NA,0,12,,1,NA,NA
4688,4688,6938,152,female,20,hebrew,NA,0,13,,0,NA,NA
4689,4689,6939,152,female,20,hebrew,NA,0,14,,1,NA,NA
4690,4690,6940,152,female,20,hebrew,NA,0,15,,0,NA,NA
4691,4691,6941,152,female,20,hebrew,NA,0,16,,1,NA,NA
4692,4692,6942,152,female,20,hebrew,NA,0,17,,0,NA,NA
4693,4693,6943,152,female,20,hebrew,NA,0,18,,1,NA,NA
4694,4694,6944,152,female,20,hebrew,NA,0,19,,1,NA,NA
4695,4695,6945,152,female,20,hebrew,NA,0,20,,1,NA,NA
4696,4696,6946,152,female,20,hebrew,NA,0,21,,0,NA,NA
4697,4697,6947,152,female,20,hebrew,NA,0,22,,1,NA,NA
4698,4698,6948,152,female,20,hebrew,NA,0,23,,1,NA,NA
4699,4699,6949,152,female,20,hebrew,NA,0,24,,1,NA,NA
4700,4700,6950,152,female,20,hebrew,NA,0,25,,0,NA,NA
4701,4701,3951,153,female,22,hebrew,NA,1,1,,1,NA,17
4702,4702,3952,153,female,22,hebrew,NA,1,2,,1,NA,13
4703,4703,3953,153,female,22,hebrew,NA,1,3,,1,NA,21
4704,4704,3954,153,female,22,hebrew,NA,1,4,,1,NA,10
4705,4705,3955,153,female,22,hebrew,NA,1,5,,1,NA,4
4706,4706,3956,153,female,22,hebrew,NA,1,6,,1,NA,18
4707,4707,3957,153,female,22,hebrew,NA,1,7,,1,NA,14
4708,4708,3958,153,female,22,hebrew,NA,1,8,,0,NA,5
4709,4709,3959,153,female,22,hebrew,NA,1,9,,1,NA,6
4710,4710,3960,153,female,22,hebrew,NA,1,10,,1,NA,22
4711,4711,3961,153,female,22,hebrew,NA,1,11,,1,NA,19
4712,4712,3962,153,female,22,hebrew,NA,1,12,,0,NA,1
4713,4713,3963,153,female,22,hebrew,NA,1,13,,0,NA,15
4714,4714,3964,153,female,22,hebrew,NA,1,14,,1,NA,7
4715,4715,3965,153,female,22,hebrew,NA,1,15,,0,NA,23
4716,4716,3966,153,female,22,hebrew,NA,1,16,,1,NA,2
4717,4717,3967,153,female,22,hebrew,NA,1,17,,1,NA,24
4718,4718,3968,153,female,22,hebrew,NA,1,18,,1,NA,8
4719,4719,3969,153,female,22,hebrew,NA,1,19,,1,NA,11
4720,4720,3970,153,female,22,hebrew,NA,1,20,,0,NA,20
4721,4721,3971,153,female,22,hebrew,NA,1,21,,1,NA,9
4722,4722,3972,153,female,22,hebrew,NA,1,22,,1,NA,25
4723,4723,3973,153,female,22,hebrew,NA,1,23,,0,NA,16
4724,4724,3974,153,female,22,hebrew,NA,1,24,,0,NA,12
4725,4725,3975,153,female,22,hebrew,NA,1,25,,0,NA,3
4726,4726,6951,153,female,22,hebrew,NA,0,1,,1,NA,NA
4727,4727,6952,153,female,22,hebrew,NA,0,2,,1,NA,NA
4728,4728,6953,153,female,22,hebrew,NA,0,3,,1,NA,NA
4729,4729,6954,153,female,22,hebrew,NA,0,4,,1,NA,NA
4730,4730,6955,153,female,22,hebrew,NA,0,5,,0,NA,NA
4731,4731,6956,153,female,22,hebrew,NA,0,6,,0,NA,NA
4732,4732,6957,153,female,22,hebrew,NA,0,7,,0,NA,NA
4733,4733,6958,153,female,22,hebrew,NA,0,8,,1,NA,NA
4734,4734,6959,153,female,22,hebrew,NA,0,9,,1,NA,NA
4735,4735,6960,153,female,22,hebrew,NA,0,10,,1,NA,NA
4736,4736,6961,153,female,22,hebrew,NA,0,11,,0,NA,NA
4737,4737,6962,153,female,22,hebrew,NA,0,12,,1,NA,NA
4738,4738,6963,153,female,22,hebrew,NA,0,13,,1,NA,NA
4739,4739,6964,153,female,22,hebrew,NA,0,14,,1,NA,NA
4740,4740,6965,153,female,22,hebrew,NA,0,15,,1,NA,NA
4741,4741,6966,153,female,22,hebrew,NA,0,16,,0,NA,NA
4742,4742,6967,153,female,22,hebrew,NA,0,17,,0,NA,NA
4743,4743,6968,153,female,22,hebrew,NA,0,18,,1,NA,NA
4744,4744,6969,153,female,22,hebrew,NA,0,19,,0,NA,NA
4745,4745,6970,153,female,22,hebrew,NA,0,20,,0,NA,NA
4746,4746,6971,153,female,22,hebrew,NA,0,21,,1,NA,NA
4747,4747,6972,153,female,22,hebrew,NA,0,22,,1,NA,NA
4748,4748,6973,153,female,22,hebrew,NA,0,23,,1,NA,NA
4749,4749,6974,153,female,22,hebrew,NA,0,24,,0,NA,NA
4750,4750,6975,153,female,22,hebrew,NA,0,25,,1,NA,NA
4751,4751,3976,154,male,25,hebrew,NA,1,1,,1,NA,13
4752,4752,3977,154,male,25,hebrew,NA,1,2,,1,NA,21
4753,4753,3978,154,male,25,hebrew,NA,1,3,,1,NA,10
4754,4754,3979,154,male,25,hebrew,NA,1,4,,1,NA,17
4755,4755,3980,154,male,25,hebrew,NA,1,5,,1,NA,4
4756,4756,3981,154,male,25,hebrew,NA,1,6,,1,NA,18
4757,4757,3982,154,male,25,hebrew,NA,1,7,,1,NA,14
4758,4758,3983,154,male,25,hebrew,NA,1,8,,1,NA,5
4759,4759,3984,154,male,25,hebrew,NA,1,9,,0,NA,6
4760,4760,3985,154,male,25,hebrew,NA,1,10,,1,NA,22
4761,4761,3986,154,male,25,hebrew,NA,1,11,,1,NA,19
4762,4762,3987,154,male,25,hebrew,NA,1,12,,0,NA,1
4763,4763,3988,154,male,25,hebrew,NA,1,13,,1,NA,15
4764,4764,3989,154,male,25,hebrew,NA,1,14,,0,NA,7
4765,4765,3990,154,male,25,hebrew,NA,1,15,,1,NA,23
4766,4766,3991,154,male,25,hebrew,NA,1,16,,1,NA,2
4767,4767,3992,154,male,25,hebrew,NA,1,17,,1,NA,24
4768,4768,3993,154,male,25,hebrew,NA,1,18,,0,NA,8
4769,4769,3994,154,male,25,hebrew,NA,1,19,,1,NA,11
4770,4770,3995,154,male,25,hebrew,NA,1,20,,1,NA,20
4771,4771,3996,154,male,25,hebrew,NA,1,21,,1,NA,9
4772,4772,3997,154,male,25,hebrew,NA,1,22,,1,NA,25
4773,4773,3998,154,male,25,hebrew,NA,1,23,,1,NA,16
4774,4774,3999,154,male,25,hebrew,NA,1,24,,1,NA,12
4775,4775,4000,154,male,25,hebrew,NA,1,25,,0,NA,3
4776,4776,6976,154,male,25,hebrew,NA,0,1,,1,NA,NA
4777,4777,6977,154,male,25,hebrew,NA,0,2,,1,NA,NA
4778,4778,6978,154,male,25,hebrew,NA,0,3,,0,NA,NA
4779,4779,6979,154,male,25,hebrew,NA,0,4,,1,NA,NA
4780,4780,6980,154,male,25,hebrew,NA,0,5,,0,NA,NA
4781,4781,6981,154,male,25,hebrew,NA,0,6,,0,NA,NA
4782,4782,6982,154,male,25,hebrew,NA,0,7,,1,NA,NA
4783,4783,6983,154,male,25,hebrew,NA,0,8,,1,NA,NA
4784,4784,6984,154,male,25,hebrew,NA,0,9,,1,NA,NA
4785,4785,6985,154,male,25,hebrew,NA,0,10,,0,NA,NA
4786,4786,6986,154,male,25,hebrew,NA,0,11,,1,NA,NA
4787,4787,6987,154,male,25,hebrew,NA,0,12,,1,NA,NA
4788,4788,6988,154,male,25,hebrew,NA,0,13,,1,NA,NA
4789,4789,6989,154,male,25,hebrew,NA,0,14,,1,NA,NA
4790,4790,6990,154,male,25,hebrew,NA,0,15,,1,NA,NA
4791,4791,6991,154,male,25,hebrew,NA,0,16,,1,NA,NA
4792,4792,6992,154,male,25,hebrew,NA,0,17,,0,NA,NA
4793,4793,6993,154,male,25,hebrew,NA,0,18,,0,NA,NA
4794,4794,6994,154,male,25,hebrew,NA,0,19,,1,NA,NA
4795,4795,6995,154,male,25,hebrew,NA,0,20,,1,NA,NA
4796,4796,6996,154,male,25,hebrew,NA,0,21,,0,NA,NA
4797,4797,6997,154,male,25,hebrew,NA,0,22,,0,NA,NA
4798,4798,6998,154,male,25,hebrew,NA,0,23,,1,NA,NA
4799,4799,6999,154,male,25,hebrew,NA,0,24,,1,NA,NA
