11.0016 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?
292.4927 	EXP 	New trial (rep=0, index=29): {'word': 3, 'location': 3, 'image': u'Alien12.bmp', 'repetition': 23, 'trialnum': 270, 'condition': u'S'}
292.5007 	EXP 	v_block_trial_image: autoDraw = False
292.5007 	EXP 	blank_image: autoDraw = False
292.5007 	EXP 	v_block_trial_image: size = array([ 0.309375  ,  0.53333333])
292.5007 	EXP 	v_block_trial_image: image = u'Alien12.bmp'
292.5007 	EXP 	v_block_trial_image: autoDraw = True
293.3091 	EXP 	v_block_trial_image: autoDraw = False
293.3091 	EXP 	blank_image: autoDraw = True
293.4928 	EXP 	New trial (rep=0, index=30): {'word': 1, 'location': 1, 'image': u'Alien4.bmp', 'repetition': 23, 'trialnum': 271, 'condition': u'S'}
293.5009 	EXP 	v_block_trial_image: autoDraw = False
293.5009 	EXP 	blank_image: autoDraw = False
293.5009 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.60925926])
293.5009 	EXP 	v_block_trial_image: image = u'Alien4.bmp'
293.5009 	EXP 	v_block_trial_image: autoDraw = True
294.3093 	EXP 	v_block_trial_image: autoDraw = False
294.3093 	EXP 	blank_image: autoDraw = True
294.4931 	EXP 	New trial (rep=0, index=31): {'word': 1, 'location': 2, 'image': u'Alien5.bmp', 'repetition': 23, 'trialnum': 272, 'condition': u'S'}
294.5011 	EXP 	v_block_trial_image: autoDraw = False
294.5011 	EXP 	blank_image: autoDraw = False
294.5011 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.54444444])
294.5011 	EXP 	v_block_trial_image: image = u'Alien5.bmp'
294.5011 	EXP 	v_block_trial_image: autoDraw = True
295.3095 	EXP 	v_block_trial_image: autoDraw = False
295.3095 	EXP 	blank_image: autoDraw = True
295.4932 	EXP 	New trial (rep=0, index=32): {'word': 1, 'location': 3, 'image': u'Alien6.bmp', 'repetition': 23, 'trialnum': 273, 'condition': u'S'}
295.5012 	EXP 	v_block_trial_image: autoDraw = False
295.5012 	EXP 	blank_image: autoDraw = False
295.5012 	EXP 	v_block_trial_image: size = array([ 0.234375  ,  0.53518519])
295.5012 	EXP 	v_block_trial_image: image = u'Alien6.bmp'
295.5012 	EXP 	v_block_trial_image: autoDraw = True
295.8348 	DATA 	Keypress: 3
296.3097 	EXP 	v_block_trial_image: autoDraw = False
296.3097 	EXP 	blank_image: autoDraw = True
296.4936 	EXP 	New trial (rep=0, index=33): {'word': 2, 'location': 1, 'image': u'Alien1.bmp', 'repetition': 23, 'trialnum': 274, 'condition': u'S'}
296.5014 	EXP 	v_block_trial_image: autoDraw = False
296.5014 	EXP 	blank_image: autoDraw = False
296.5014 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.46851852])
296.5014 	EXP 	v_block_trial_image: image = u'Alien1.bmp'
296.5014 	EXP 	v_block_trial_image: autoDraw = True
297.3099 	EXP 	v_block_trial_image: autoDraw = False
297.3099 	EXP 	blank_image: autoDraw = True
297.4937 	EXP 	New trial (rep=0, index=34): {'word': 2, 'location': 2, 'image': u'Alien2.bmp', 'repetition': 23, 'trialnum': 275, 'condition': u'S'}
297.5016 	EXP 	v_block_trial_image: autoDraw = False
297.5016 	EXP 	blank_image: autoDraw = False
297.5016 	EXP 	v_block_trial_image: size = array([ 0.19583333,  0.54814815])
297.5016 	EXP 	v_block_trial_image: image = u'Alien2.bmp'
297.5016 	EXP 	v_block_trial_image: autoDraw = True
298.3100 	EXP 	v_block_trial_image: autoDraw = False
298.3100 	EXP 	blank_image: autoDraw = True
298.4938 	EXP 	New trial (rep=0, index=35): {'word': 2, 'location': 3, 'image': u'Alien3.bmp', 'repetition': 23, 'trialnum': 276, 'condition': u'S'}
298.5018 	EXP 	v_block_trial_image: autoDraw = False
298.5018 	EXP 	blank_image: autoDraw = False
298.5018 	EXP 	v_block_trial_image: size = array([ 0.20520833,  0.67407407])
298.5018 	EXP 	v_block_trial_image: image = u'Alien3.bmp'
298.5018 	EXP 	v_block_trial_image: autoDraw = True
299.3102 	EXP 	v_block_trial_image: autoDraw = False
299.3102 	EXP 	blank_image: autoDraw = True
299.4940 	EXP 	New trial (rep=0, index=36): {'word': 3, 'location': 1, 'image': u'Alien10.bmp', 'repetition': 24, 'trialnum': 277, 'condition': u'S'}
299.5019 	EXP 	v_block_trial_image: autoDraw = False
299.5019 	EXP 	blank_image: autoDraw = False
299.5019 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.52037037])
299.5019 	EXP 	v_block_trial_image: image = u'Alien10.bmp'
299.5019 	EXP 	v_block_trial_image: autoDraw = True
300.3104 	EXP 	v_block_trial_image: autoDraw = False
300.3104 	EXP 	blank_image: autoDraw = True
300.4942 	EXP 	New trial (rep=0, index=37): {'word': 3, 'location': 2, 'image': u'Alien11.bmp', 'repetition': 24, 'trialnum': 278, 'condition': u'S'}
300.5021 	EXP 	v_block_trial_image: autoDraw = False
300.5021 	EXP 	blank_image: autoDraw = False
300.5021 	EXP 	v_block_trial_image: size = array([ 0.3375    ,  0.34814815])
300.5021 	EXP 	v_block_trial_image: image = u'Alien11.bmp'
300.5021 	EXP 	v_block_trial_image: autoDraw = True
301.3106 	EXP 	v_block_trial_image: autoDraw = False
301.3106 	EXP 	blank_image: autoDraw = True
301.4943 	EXP 	New trial (rep=0, index=38): {'word': 3, 'location': 3, 'image': u'Alien12.bmp', 'repetition': 24, 'trialnum': 279, 'condition': u'S'}
301.5023 	EXP 	v_block_trial_image: autoDraw = False
301.5023 	EXP 	blank_image: autoDraw = False
301.5023 	EXP 	v_block_trial_image: size = array([ 0.309375  ,  0.53333333])
301.5023 	EXP 	v_block_trial_image: image = u'Alien12.bmp'
301.5023 	EXP 	v_block_trial_image: autoDraw = True
302.3108 	EXP 	v_block_trial_image: autoDraw = False
302.3108 	EXP 	blank_image: autoDraw = True
302.4945 	EXP 	New trial (rep=0, index=39): {'word': 4, 'location': 1, 'image': u'Alien7.bmp', 'repetition': 24, 'trialnum': 280, 'condition': u'S'}
302.5025 	EXP 	v_block_trial_image: autoDraw = False
302.5025 	EXP 	blank_image: autoDraw = False
302.5025 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.60555556])
302.5025 	EXP 	v_block_trial_image: image = u'Alien7.bmp'
302.5025 	EXP 	v_block_trial_image: autoDraw = True
303.3110 	EXP 	v_block_trial_image: autoDraw = False
303.3110 	EXP 	blank_image: autoDraw = True
303.4947 	EXP 	New trial (rep=0, index=40): {'word': 4, 'location': 2, 'image': u'Alien8.bmp', 'repetition': 24, 'trialnum': 281, 'condition': u'S'}
303.5027 	EXP 	v_block_trial_image: autoDraw = False
303.5027 	EXP 	blank_image: autoDraw = False
303.5027 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.52592593])
303.5027 	EXP 	v_block_trial_image: image = u'Alien8.bmp'
303.5027 	EXP 	v_block_trial_image: autoDraw = True
304.3111 	EXP 	v_block_trial_image: autoDraw = False
304.3111 	EXP 	blank_image: autoDraw = True
304.4949 	EXP 	New trial (rep=0, index=41): {'word': 4, 'location': 3, 'image': u'Alien9.bmp', 'repetition': 24, 'trialnum': 282, 'condition': u'S'}
304.5029 	EXP 	v_block_trial_image: autoDraw = False
304.5029 	EXP 	blank_image: autoDraw = False
304.5029 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.57407407])
304.5029 	EXP 	v_block_trial_image: image = u'Alien9.bmp'
304.5029 	EXP 	v_block_trial_image: autoDraw = True
305.3113 	EXP 	v_block_trial_image: autoDraw = False
305.3113 	EXP 	blank_image: autoDraw = True
305.4952 	EXP 	New trial (rep=0, index=42): {'word': 1, 'location': 1, 'image': u'Alien4.bmp', 'repetition': 24, 'trialnum': 283, 'condition': u'S'}
305.5030 	EXP 	v_block_trial_image: autoDraw = False
305.5030 	EXP 	blank_image: autoDraw = False
305.5030 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.60925926])
305.5030 	EXP 	v_block_trial_image: image = u'Alien4.bmp'
305.5030 	EXP 	v_block_trial_image: autoDraw = True
306.3115 	EXP 	v_block_trial_image: autoDraw = False
306.3115 	EXP 	blank_image: autoDraw = True
306.4954 	EXP 	New trial (rep=0, index=43): {'word': 1, 'location': 2, 'image': u'Alien5.bmp', 'repetition': 24, 'trialnum': 284, 'condition': u'S'}
306.5032 	EXP 	v_block_trial_image: autoDraw = False
306.5032 	EXP 	blank_image: autoDraw = False
306.5032 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.54444444])
306.5032 	EXP 	v_block_trial_image: image = u'Alien5.bmp'
306.5032 	EXP 	v_block_trial_image: autoDraw = True
307.3117 	EXP 	v_block_trial_image: autoDraw = False
307.3117 	EXP 	blank_image: autoDraw = True
307.4954 	EXP 	New trial (rep=0, index=44): {'word': 1, 'location': 3, 'image': u'Alien6.bmp', 'repetition': 24, 'trialnum': 285, 'condition': u'S'}
307.5034 	EXP 	v_block_trial_image: autoDraw = False
307.5034 	EXP 	blank_image: autoDraw = False
307.5034 	EXP 	v_block_trial_image: size = array([ 0.234375  ,  0.53518519])
307.5034 	EXP 	v_block_trial_image: image = u'Alien6.bmp'
307.5034 	EXP 	v_block_trial_image: autoDraw = True
307.8620 	DATA 	Keypress: 3
308.3119 	EXP 	v_block_trial_image: autoDraw = False
308.3119 	EXP 	blank_image: autoDraw = True
308.4957 	EXP 	New trial (rep=0, index=45): {'word': 2, 'location': 1, 'image': u'Alien1.bmp', 'repetition': 24, 'trialnum': 286, 'condition': u'S'}
308.5036 	EXP 	v_block_trial_image: autoDraw = False
308.5036 	EXP 	blank_image: autoDraw = False
308.5036 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.46851852])
308.5036 	EXP 	v_block_trial_image: image = u'Alien1.bmp'
308.5036 	EXP 	v_block_trial_image: autoDraw = True
309.3121 	EXP 	v_block_trial_image: autoDraw = False
309.3121 	EXP 	blank_image: autoDraw = True
309.4958 	EXP 	New trial (rep=0, index=46): {'word': 2, 'location': 2, 'image': u'Alien2.bmp', 'repetition': 24, 'trialnum': 287, 'condition': u'S'}
309.5038 	EXP 	v_block_trial_image: autoDraw = False
309.5038 	EXP 	blank_image: autoDraw = False
309.5038 	EXP 	v_block_trial_image: size = array([ 0.19583333,  0.54814815])
309.5038 	EXP 	v_block_trial_image: image = u'Alien2.bmp'
309.5038 	EXP 	v_block_trial_image: autoDraw = True
310.3122 	EXP 	v_block_trial_image: autoDraw = False
310.3122 	EXP 	blank_image: autoDraw = True
310.4960 	EXP 	New trial (rep=0, index=47): {'word': 2, 'location': 3, 'image': u'Alien3.bmp', 'repetition': 24, 'trialnum': 288, 'condition': u'S'}
310.5040 	EXP 	v_block_trial_image: autoDraw = False
310.5040 	EXP 	blank_image: autoDraw = False
310.5040 	EXP 	v_block_trial_image: size = array([ 0.20520833,  0.67407407])
310.5040 	EXP 	v_block_trial_image: image = u'Alien3.bmp'
310.5040 	EXP 	v_block_trial_image: autoDraw = True
311.3124 	EXP 	v_block_trial_image: autoDraw = False
311.3124 	EXP 	blank_image: autoDraw = True
311.4961 	EXP 	New trial (rep=0, index=48): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
311.5041 	EXP 	v_block_trial_image: autoDraw = False
311.5041 	EXP 	blank_image: autoDraw = False
311.5041 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
311.5041 	EXP 	v_block_trial_image: image = u'blank.png'
311.5041 	EXP 	v_block_trial_image: autoDraw = True
312.3126 	EXP 	v_block_trial_image: autoDraw = False
312.3126 	EXP 	blank_image: autoDraw = True
312.4880 	EXP 	New trial (rep=0, index=49): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
312.4960 	EXP 	v_block_trial_image: autoDraw = False
312.4960 	EXP 	blank_image: autoDraw = False
312.4960 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
312.4960 	EXP 	v_block_trial_image: image = u'blank.png'
312.4960 	EXP 	v_block_trial_image: autoDraw = True
313.3045 	EXP 	v_block_trial_image: autoDraw = False
313.3045 	EXP 	blank_image: autoDraw = True
313.4882 	EXP 	New trial (rep=0, index=50): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
313.4962 	EXP 	v_block_trial_image: autoDraw = False
313.4962 	EXP 	blank_image: autoDraw = False
313.4962 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
313.4962 	EXP 	v_block_trial_image: image = u'blank.png'
313.4962 	EXP 	v_block_trial_image: autoDraw = True
314.3047 	EXP 	v_block_trial_image: autoDraw = False
314.3047 	EXP 	blank_image: autoDraw = True
314.4884 	EXP 	New trial (rep=0, index=51): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
314.4964 	EXP 	v_block_trial_image: autoDraw = False
314.4964 	EXP 	blank_image: autoDraw = False
314.4964 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
314.4964 	EXP 	v_block_trial_image: image = u'blank.png'
314.4964 	EXP 	v_block_trial_image: autoDraw = True
315.3048 	EXP 	v_block_trial_image: autoDraw = False
315.3048 	EXP 	blank_image: autoDraw = True
315.4886 	EXP 	New trial (rep=0, index=52): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
315.4965 	EXP 	v_block_trial_image: autoDraw = False
315.4965 	EXP 	blank_image: autoDraw = False
315.4965 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
315.4965 	EXP 	v_block_trial_image: image = u'blank.png'
315.4965 	EXP 	v_block_trial_image: autoDraw = True
316.3050 	EXP 	v_block_trial_image: autoDraw = False
316.3050 	EXP 	blank_image: autoDraw = True
316.4888 	EXP 	New trial (rep=0, index=53): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
316.4967 	EXP 	v_block_trial_image: autoDraw = False
316.4967 	EXP 	blank_image: autoDraw = False
316.4967 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
316.4967 	EXP 	v_block_trial_image: image = u'blank.png'
316.4967 	EXP 	v_block_trial_image: autoDraw = True
317.3053 	EXP 	v_block_trial_image: autoDraw = False
317.3053 	EXP 	blank_image: autoDraw = True
317.4890 	EXP 	New trial (rep=0, index=54): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
317.4970 	EXP 	v_block_trial_image: autoDraw = False
317.4970 	EXP 	blank_image: autoDraw = False
317.4970 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
317.4970 	EXP 	v_block_trial_image: image = u'blank.png'
317.4970 	EXP 	v_block_trial_image: autoDraw = True
318.3055 	EXP 	v_block_trial_image: autoDraw = False
318.3055 	EXP 	blank_image: autoDraw = True
318.4892 	EXP 	New trial (rep=0, index=55): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
318.4972 	EXP 	v_block_trial_image: autoDraw = False
318.4972 	EXP 	blank_image: autoDraw = False
318.4972 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
318.4972 	EXP 	v_block_trial_image: image = u'blank.png'
318.4972 	EXP 	v_block_trial_image: autoDraw = True
319.3057 	EXP 	v_block_trial_image: autoDraw = False
319.3057 	EXP 	blank_image: autoDraw = True
319.4894 	EXP 	New trial (rep=0, index=56): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
319.4974 	EXP 	v_block_trial_image: autoDraw = False
319.4974 	EXP 	blank_image: autoDraw = False
319.4974 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
319.4974 	EXP 	v_block_trial_image: image = u'blank.png'
319.4974 	EXP 	v_block_trial_image: autoDraw = True
320.3057 	EXP 	v_block_trial_image: autoDraw = False
320.3057 	EXP 	blank_image: autoDraw = True
320.4895 	EXP 	New trial (rep=0, index=57): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
320.4974 	EXP 	v_block_trial_image: autoDraw = False
320.4974 	EXP 	blank_image: autoDraw = False
320.4974 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
320.4974 	EXP 	v_block_trial_image: image = u'blank.png'
320.4974 	EXP 	v_block_trial_image: autoDraw = True
321.3059 	EXP 	v_block_trial_image: autoDraw = False
321.3059 	EXP 	blank_image: autoDraw = True
321.4896 	EXP 	New trial (rep=0, index=58): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
321.4976 	EXP 	v_block_trial_image: autoDraw = False
321.4976 	EXP 	blank_image: autoDraw = False
321.4976 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
321.4976 	EXP 	v_block_trial_image: image = u'blank.png'
321.4976 	EXP 	v_block_trial_image: autoDraw = True
322.3061 	EXP 	v_block_trial_image: autoDraw = False
322.3061 	EXP 	blank_image: autoDraw = True
322.4899 	EXP 	New trial (rep=0, index=59): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
322.4978 	EXP 	v_block_trial_image: autoDraw = False
322.4978 	EXP 	blank_image: autoDraw = False
322.4978 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
322.4978 	EXP 	v_block_trial_image: image = u'blank.png'
322.4978 	EXP 	v_block_trial_image: autoDraw = True
323.3063 	EXP 	v_block_trial_image: autoDraw = False
323.3063 	EXP 	blank_image: autoDraw = True
323.4901 	EXP 	window1: blendMode = 'avg'
323.4905 	EXP 	Sound  started
323.4980 	EXP 	v_block_trial_image: autoDraw = False
323.4980 	EXP 	blank_image: autoDraw = False
323.4982 	EXP 	window1: blendMode = 'avg'
323.5066 	EXP 	window1: blendMode = 'avg'
323.5149 	EXP 	window1: blendMode = 'avg'
323.5232 	EXP 	window1: blendMode = 'avg'
323.5315 	EXP 	window1: blendMode = 'avg'
323.5398 	EXP 	window1: blendMode = 'avg'
323.5482 	EXP 	window1: blendMode = 'avg'
323.5565 	EXP 	window1: blendMode = 'avg'
323.5648 	EXP 	window1: blendMode = 'avg'
323.5732 	EXP 	window1: blendMode = 'avg'
323.5815 	EXP 	window1: blendMode = 'avg'
323.5899 	EXP 	window1: blendMode = 'avg'
323.5982 	EXP 	window1: blendMode = 'avg'
323.6065 	EXP 	window1: blendMode = 'avg'
323.6149 	EXP 	window1: blendMode = 'avg'
323.6232 	EXP 	window1: blendMode = 'avg'
323.6315 	EXP 	window1: blendMode = 'avg'
323.6399 	EXP 	window1: blendMode = 'avg'
323.6482 	EXP 	window1: blendMode = 'avg'
323.6565 	EXP 	window1: blendMode = 'avg'
323.6649 	EXP 	window1: blendMode = 'avg'
323.6732 	EXP 	window1: blendMode = 'avg'
323.6815 	EXP 	window1: blendMode = 'avg'
323.6899 	EXP 	window1: blendMode = 'avg'
323.6982 	EXP 	window1: blendMode = 'avg'
323.7065 	EXP 	window1: blendMode = 'avg'
323.7149 	EXP 	window1: blendMode = 'avg'
323.7232 	EXP 	window1: blendMode = 'avg'
323.7315 	EXP 	window1: blendMode = 'avg'
323.7399 	EXP 	window1: blendMode = 'avg'
323.7482 	EXP 	window1: blendMode = 'avg'
323.7565 	EXP 	window1: blendMode = 'avg'
323.7649 	EXP 	window1: blendMode = 'avg'
323.7733 	EXP 	window1: blendMode = 'avg'
323.7816 	EXP 	window1: blendMode = 'avg'
323.7899 	EXP 	window1: blendMode = 'avg'
323.7982 	EXP 	window1: blendMode = 'avg'
323.8066 	EXP 	window1: blendMode = 'avg'
323.8149 	EXP 	window1: blendMode = 'avg'
323.8232 	EXP 	window1: blendMode = 'avg'
323.8316 	EXP 	window1: blendMode = 'avg'
323.8400 	EXP 	window1: blendMode = 'avg'
323.8482 	EXP 	window1: blendMode = 'avg'
323.8566 	EXP 	window1: blendMode = 'avg'
323.8649 	EXP 	window1: blendMode = 'avg'
323.8732 	EXP 	window1: blendMode = 'avg'
323.8816 	EXP 	window1: blendMode = 'avg'
323.8899 	EXP 	window1: blendMode = 'avg'
323.8982 	EXP 	window1: blendMode = 'avg'
323.9066 	EXP 	window1: blendMode = 'avg'
323.9149 	EXP 	window1: blendMode = 'avg'
323.9232 	EXP 	window1: blendMode = 'avg'
323.9316 	EXP 	window1: blendMode = 'avg'
323.9399 	EXP 	window1: blendMode = 'avg'
323.9484 	EXP 	window1: blendMode = 'avg'
323.9566 	EXP 	window1: blendMode = 'avg'
323.9649 	EXP 	window1: blendMode = 'avg'
323.9733 	EXP 	window1: blendMode = 'avg'
323.9816 	EXP 	window1: blendMode = 'avg'
323.9900 	EXP 	window1: blendMode = 'avg'
323.9983 	EXP 	window1: blendMode = 'avg'
324.0066 	EXP 	window1: blendMode = 'avg'
324.0149 	EXP 	window1: blendMode = 'avg'
324.0233 	EXP 	window1: blendMode = 'avg'
324.0316 	EXP 	window1: blendMode = 'avg'
324.0400 	EXP 	window1: blendMode = 'avg'
324.0483 	EXP 	window1: blendMode = 'avg'
324.0566 	EXP 	window1: blendMode = 'avg'
324.0650 	EXP 	window1: blendMode = 'avg'
324.0970 	EXP 	window1: blendMode = 'avg'
324.0977 	EXP 	window1: blendMode = 'avg'
324.0984 	EXP 	window1: blendMode = 'avg'
324.1067 	EXP 	window1: blendMode = 'avg'
324.1150 	EXP 	window1: blendMode = 'avg'
324.1233 	EXP 	window1: blendMode = 'avg'
324.1316 	EXP 	window1: blendMode = 'avg'
324.1400 	EXP 	window1: blendMode = 'avg'
324.1483 	EXP 	window1: blendMode = 'avg'
324.1566 	EXP 	window1: blendMode = 'avg'
324.1650 	EXP 	window1: blendMode = 'avg'
324.1733 	EXP 	window1: blendMode = 'avg'
324.1816 	EXP 	window1: blendMode = 'avg'
324.1900 	EXP 	window1: blendMode = 'avg'
324.1983 	EXP 	window1: blendMode = 'avg'
324.2066 	EXP 	window1: blendMode = 'avg'
324.2150 	EXP 	window1: blendMode = 'avg'
